Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,number hashtags,tweet number,retweet number,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree
33680,33680,,normal,11105,14960,54,12661,107,0,186,13,7,0,5,0.356895,0.39908,0,0,16,16,0,0.040944,0,16,16
33698,33698,,other,38212,15656,193,20794,3,200,0,200,3,0,1,1,1,0,0,1,1,0,0,0,1,1
33701,33701,,other,128175,20204,11458,61928,559,5,94,106,11,0,1,1,1,0,0,4,4,0,0,0,4,4
33745,33745,,other,145995,188572,1425,693,5189,16,106,94,9,0,8,0.198838,0.21267,0,0,1,1,0,0,0,1,1
33751,33751,,other,5597,110550,527,9612,793,75,159,40,18,0,2,0.857143,0.916667,0,0,5,5,0,0,0,5,5
33758,33758,,other,69968,1683,518,34414,22,5,105,95,4,0,1,1,1,0,0,1,1,0,0,0,1,1
33780,33780,,hateful,7009,95,543,8123,0,0,196,4,16,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
33819,33819,,hateful,254,12,72,467,0,31,159,41,0,0.002456,7,0.233333,0.322789,0,1,1,2,0.000033,0,1,1,2
33837,33837,,other,22472,5835,2477,9594,43,5,64,136,4,0,1,1,1,0,0,1,1,0,0,0,1,1
33846,33846,,other,6558,2706,255,535,14,0,49,150,4,0,1,1,1,0,0,1,1,0,0,0,1,1
33849,33849,,other,9487,11977285,970,6940,55426,55,74,125,7,0,1,1,1,0,0,2,2,0,0,0,2,2
33856,33856,,normal,2491,27870,75,2366,161,23,190,10,18,0,7,0.283871,0.31291,0,0,5,5,0,0.010237,0,5,5
33862,33862,,other,47385,98672,1590,15351,1551,6,92,107,20,0,1,1,1,0,0,7,7,0,0,0,7,7
33868,33868,,other,263292,33106,2858,1682,541,306,107,93,0,0,9,0.176799,0.21605,0,0,13,13,0,0,0,13,13
33875,33875,,other,67335,1897,220,138,21,2,144,56,7,0,8,0.179547,0.187309,0,0,1,1,0,0,0,1,1
33879,33879,,other,21656,8168,8300,17282,37,116,37,163,18,0,8,0.191052,0.212952,0,0,6,6,0,0,0,6,6
33900,33900,,other,168697,2795274,376,45,24492,1,200,0,4,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
33927,33927,,other,8933,86732,682,1518,227,81,130,69,8,0,1,1,1,0,0,1,1,0,0,0,1,1
33954,33954,,other,65299,177021,490,7360,3983,18,190,10,7,0,6,0.323958,0.36313,0,0,12,12,0,0,0,12,12
33955,33955,,hateful,1038,8550,179,635,36,5,177,23,9,0.000831,4,0.476708,0.545331,1097.487711,5,53,58,0.024505,0.169707,5,53,58
33962,33962,,other,16092,4255,525,4197,56,11,150,49,4,0,1,1,1,0,0,1,1,0,0,0,1,1
33981,33981,,other,4892,740112,0,0,904,0,199,1,2,0,9,0.170893,0.181092,0,0,2,2,0,0,0,2,2
33986,33986,,other,79059,1016,556,585,22,0,132,68,4,0,1,1,1,0,0,1,1,0,0,0,1,1
34037,34037,,other,10107,49020,984,3539,849,208,179,21,5,0,1,1,1,0,0,1,1,0,0,0,1,1
34072,34072,,other,69431,7353,1974,14145,81,5,105,94,20,0,1,1,1,0,0,1,1,0,0,0,1,1
34080,34080,,other,12028,43545,433,20789,312,1,94,102,20,0,1,1,1,0,0,1,1,0,0,0,1,1
34119,34119,,other,18122,378,124,22023,2,28,96,104,7,0,1,1,1,0,0,1,1,0,0,0,1,1
34134,34134,,other,2715,375,609,4833,0,22,169,31,18,0,1,1,1,0,0,1,1,0,0,0,1,1
34135,34135,,other,31587,79196,1170,13830,909,27,129,71,0,0,7,0.279412,0.509774,0,0,7,7,0,0,0,7,7
34144,34144,,other,1387,2265,427,2155,38,58,128,72,9,0,5,0.322176,0.341613,0,0,1,1,0,0,0,1,1
34178,34178,,other,85324,77153,12500,8345,1657,43,96,104,8,0,1,1,1,0,0,1,1,0,0,0,1,1
34191,34191,,hateful,5742,9171,396,1007,153,125,147,53,0,0.00054,8,0.184242,0.199208,0,0,4,4,0,0.000561,0,4,4
34194,34194,,hateful,14556,6819,7081,3217,54,82,96,104,0,0.000699,6,0.234375,0.306667,1.5,2,1,3,0.00681,0.000284,2,1,3
34220,34220,,other,7297,130261,1726,395,1220,107,125,75,18,0,7,0.213103,0.229442,0,0,2,2,0,0,0,2,2
34252,34252,,other,2682,673,1248,1484,3,40,90,106,18,0,7,0.254756,0.268862,0,0,1,1,0,0,0,1,1
34296,34296,,other,14946,27898,177,67,1223,20,171,29,20,0,1,1,1,0,0,1,1,0,0,0,1,1
34332,34332,,other,99574,34905476,1663,1159,44054,37,169,31,5,0,1,1,1,0,0,7,7,0,0,0,7,7
34370,34370,,other,398,12043,243,471,97,90,183,17,2,0,1,1,1,0,0,1,1,0,0,0,1,1
34375,34375,,other,28694,2006,38,506,46,45,121,78,9,0,1,1,1,0,0,1,1,0,0,0,1,1
34416,34416,,other,229620,9914,9718,52453,202,4,116,84,0,0,7,0.258621,0.387937,0,0,2,2,0,0,0,2,2
34488,34488,,other,2234,31654,124,24614,215,19,178,22,10,0,8,0.198459,0.213615,0,0,2,2,0,0,0,2,2
34519,34519,,hateful,19538,3821,4886,41334,13,64,33,163,9,0.002308,6,0.348073,0.389142,1435.98108,25,12,37,0.116414,0.030995,25,12,37
34540,34540,,other,27892,760010,1,12751,903,307,158,42,11,0,1,1,1,0,0,2,2,0,0,0,2,2
34560,34560,,other,3346,14011,1045,240,88,57,72,128,0,0,8,0.207383,0.21872,0,0,2,2,0,0,0,2,2
34575,34575,,other,13113,6849,1989,13444,476,7,142,55,4,0,1,1,1,0,0,1,1,0,0,0,1,1
34612,34612,,other,45463,1273822,3627,809,11205,257,116,84,5,0,1,1,1,0,0,1,1,0,0,0,1,1
34644,34644,,other,166686,26011,1775,1207,876,15,146,54,9,0,8,0.193711,0.20465,0,0,1,1,0,0,0,1,1
34648,34648,,hateful,2831,1686,513,3500,15,57,97,93,9,0.001888,8,0.220546,0.234694,154.770916,24,3,27,0.114977,0.00622,24,3,27
34664,34664,,other,9240,637687,724,10671,778,13,181,19,5,0,1,1,1,0,0,2,2,0,0,0,2,2
34677,34677,,other,118253,34900,33200,97484,424,156,33,167,18,0,1,1,1,0,0,1,1,0,0,0,1,1
34686,34686,,other,232214,3952,4993,135298,14,55,37,159,18,0,6,0.279385,0.309008,0,0,5,5,0,0,0,5,5
34710,34710,,other,65808,79152,9761,147015,266,37,161,39,18,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
34719,34719,,other,40814,3211,3789,17659,33,16,113,87,20,0,1,1,1,0,0,1,1,0,0,0,1,1
34729,34729,,other,67779,4338,323,562,78,7,147,52,4,0,1,1,1,0,0,1,1,0,0,0,1,1
34733,34733,,other,42955,28975,5495,19231,856,29,93,107,5,0,1,1,1,0,0,1,1,0,0,0,1,1
34788,34788,,other,48428,300043,10256,3228,6094,33,199,1,4,0,1,1,1,0,0,1,1,0,0,0,1,1
34800,34800,,normal,2249,1587,1622,5353,6,12,188,10,9,0,6,0.301075,0.338961,0,0,9,9,0,0.020363,0,9,9
34803,34803,,hateful,721,171,381,2618,0,14,69,113,9,0.007995,7,0.250817,0.265178,357.536958,23,1,24,0.095663,0.0036,23,1,24
34808,34808,,other,83291,59493,409,18611,414,13,149,51,11,0,1,1,1,0,0,1,1,0,0,0,1,1
34826,34826,,other,38821,22968,465,10130,14,178,74,121,3,0,1,1,1,0,0,1,1,0,0,0,1,1
34837,34837,,other,25376,170049,0,0,2199,4,200,0,5,0,6,0.246411,0.25863,0,0,2,2,0,0,0,2,2
34846,34846,,other,68750,36361,1100,6002,705,34,137,63,5,0,1,1,1,0,0,1,1,0,0,0,1,1
34881,34881,,normal,214815,18347,1860,8373,285,16,129,71,4,0,6,0.274336,0.294516,0,0,2,2,0,0.001516,0,2,2
34903,34903,,other,3395,46510,365,1261,1479,51,165,35,5,0,1,1,1,0,0,1,1,0,0,0,1,1
34914,34914,,other,1546,4726,5027,64465,56,175,137,63,9,0,6,0.314721,0.360269,0,0,17,17,0,0,0,17,17
34916,34916,,other,14652,34451,851,19270,390,75,125,75,9,0,7,0.215084,0.227288,0,0,1,1,0,0,0,1,1
34955,34955,,other,22006,12395,1586,203,319,41,141,59,7,0,1,1,1,0,0,1,1,0,0,0,1,1
34971,34971,,other,236155,1111318,913,1509,23592,24,93,107,9,0,6,0.336245,0.363745,0,0,2,2,0,0,0,2,2
35020,35020,,other,30846,15687,7547,11572,398,10,133,67,9,0,8,0.198838,0.21267,0,0,1,1,0,0,0,1,1
35024,35024,,other,36,28488,5175,6296,298,0,31,1,20,0,1,1,1,0,0,2,2,0,0,0,2,2
35033,35033,,other,45244,98214,3367,28838,1261,10,161,39,8,0,1,1,1,0,0,1,1,0,0,0,1,1
35036,35036,,other,27510,35672,1137,11621,950,19,126,74,0,0,9,0.185878,0.197157,0,0,2,2,0,0,0,2,2
35052,35052,,other,5252,46196,7627,6177,632,39,182,18,0,0,7,0.234493,0.25967,0,0,6,6,0,0,0,6,6
35059,35059,,other,29221,36182,1643,29288,472,60,92,108,0,0,1,1,1,0,0,1,1,0,0,0,1,1
35061,35061,,other,1568,21002,22259,3736,75,121,164,35,7,0,7,0.237471,0.252458,0,0,1,1,0,0,0,1,1
35080,35080,,hateful,872,766,260,2856,2,7,165,33,9,0.001937,7,0.225404,0.23922,332.783438,4,1,5,0.0135,0.001649,4,1,5
35083,35083,,other,6879,846,4459,6932,1,68,163,37,9,0,6,0.288931,0.310606,0,0,1,1,0,0,0,1,1
35129,35129,,other,204919,4633,1282,2159,296,4,183,16,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35145,35145,,other,17950,570548,1036,92022,1009,41,188,12,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35148,35148,,other,58976,44356,1461,141482,1356,7,116,84,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35154,35154,,other,132583,1413,299,11207,41,86,115,84,18,0,8,0.190949,0.200008,0,0,1,1,0,0,0,1,1
35188,35188,,other,12072,2552064,439,663,2781,81,126,74,11,0,1,1,1,0,0,1,1,0,0,0,1,1
35236,35236,,other,2740,44955,449,1417,294,4,157,43,7,0,5,0.357143,0.388172,0,0,5,5,0,0,0,5,5
35254,35254,,hateful,26566,744,1322,7589,76,105,8,192,5,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
35261,35261,,other,150640,9340,506,382,50,27,132,68,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35282,35282,,other,7861,16703,13733,19250,96,11,193,7,18,0,1,1,1,0,0,1,1,0,0,0,1,1
35287,35287,,other,26685,4435,979,13483,54,70,122,78,12,0,1,1,1,0,0,1,1,0,0,0,1,1
35288,35288,,other,22812,134465,1452,12381,2653,35,117,82,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35302,35302,,other,59678,3851023,78,41246,2064,107,77,123,3,0,1,1,1,0,0,1,1,0,0,0,1,1
35305,35305,,other,65534,73087,3413,12968,1065,55,65,135,18,0,8,0.184368,0.193346,0,0,1,1,0,0,0,1,1
35309,35309,,other,56879,10109,9810,125944,16,162,29,171,0,0,5,0.320755,0.390196,0,0,1,1,0,0,0,1,1
35311,35311,,other,82037,154689,205,54,1343,74,163,37,9,0,7,0.217514,0.231934,0,0,2,2,0,0,0,2,2
35330,35330,,other,225227,171007,5740,11138,2581,29,137,63,4,0,1,1,1,0,0,3,3,0,0,0,3,3
35334,35334,,other,87532,42016,462,15403,259,3,161,38,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35349,35349,,other,32,58,15,2,1,0,29,3,9,0,8,0.197943,0.211062,0,0,1,1,0,0,0,1,1
35355,35355,,other,647,46,76,2146,0,5,183,16,7,0,5,0.326617,0.346483,0,0,1,1,0,0,0,1,1
35377,35377,,other,239107,6699,3015,58877,343,12,183,16,4,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
35384,35384,,other,27292,218622,41,12637,827,73,179,20,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35392,35392,,other,351599,13923,1098,1096,328,11,164,36,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35425,35425,,other,2575,3482940,1,0,20600,78,79,121,7,0,1,1,1,0,0,1,1,0,0,0,1,1
35457,35457,,other,33455,36270,6862,3222,900,32,190,10,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35475,35475,,other,79558,506196,286,11,3160,15,168,32,18,0,6,0.313824,0.339175,0,0,5,5,0,0,0,5,5
35501,35501,,other,352845,18407,939,1108,557,11,137,63,4,0,1,1,1,0,0,4,4,0,0,0,4,4
35583,35583,,other,13724,2811,2394,4728,105,93,86,114,8,0,1,1,1,0,0,1,1,0,0,0,1,1
35631,35631,,other,8843,9393,543,1835,122,41,95,105,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35659,35659,,other,13965,9585,7881,37300,36,3,186,14,0,0,1,1,1,0,0,2,2,0,0,0,2,2
35693,35693,,other,21738,257517,4,0,1702,0,198,2,7,0,6,0.307542,0.35069,0,0,14,14,0,0,0,14,14
35707,35707,,other,87719,5218,4639,14,90,224,6,194,18,0,9,0.166399,0.176749,0,0,1,1,0,0,0,1,1
35712,35712,,other,6405,86027,226,5626,726,2,196,4,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35728,35728,,other,3794,53401,3093,5560,51,2,182,18,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35737,35737,,other,33244,239446,2317,11189,1652,28,96,104,20,0,1,1,1,0,0,1,1,0,0,0,1,1
35757,35757,,other,11003,1703,894,33907,37,5,81,116,20,0,1,1,1,0,0,1,1,0,0,0,1,1
35763,35763,,hateful,14083,1009,439,56424,11,4,200,0,9,0.00054,6,0.302941,0.332956,0,0,6,6,0,0.013746,0,6,6
35769,35769,,other,80582,8130,963,47812,239,6,129,71,4,0,1,1,1,0,0,1,1,0,0,0,1,1
35770,35770,,other,1985,1736,981,4296,9,10,134,66,18,0,8,0.187234,0.197553,0,0,2,2,0,0,0,2,2
35775,35775,,normal,1540,247,222,3266,3,20,132,68,9,0,8,0.21256,0.228622,0,0,1,1,0,0.000587,0,1,1
35778,35778,,other,17570,6599198,2038,29,23326,66,168,32,18,0,8,0.201172,0.213088,0,0,2,2,0,0,0,2,2
35794,35794,,other,45818,8183,510,36762,204,4,162,38,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35810,35810,,other,154876,38172750,1117,1478,129210,2,180,20,10,0,6,0.304854,0.341985,0,0,12,12,0,0,0,12,12
35829,35829,,other,475845,122924,50869,333514,835,60,154,46,9,0,7,0.225712,0.242503,0,0,3,3,0,0,0,3,3
35830,35830,,hateful,18905,26596,28247,12401,35,3,87,113,0,0.000769,7,0.252459,0.276361,300.5,1,5,6,0,0.005237,1,5,6
35837,35837,,other,22139,2410,2621,190464,36,24,67,132,9,0,6,0.364066,0.393182,0,0,2,2,0,0,0,2,2
35842,35842,,other,3435,9592,249,47,285,95,133,67,8,0,1,1,1,0,0,1,1,0,0,0,1,1
35907,35907,,other,60548,19725,705,90632,368,4,153,47,5,0,1,1,1,0,0,1,1,0,0,0,1,1
35941,35941,,hateful,53473,1717,757,18222,1,4,49,151,4,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
35998,35998,,other,17106,1708,1289,26248,69,51,186,14,0,0,8,0.194584,0.205274,0,0,2,2,0,0,0,2,2
36022,36022,,normal,17184,6990,5810,1372,42,17,69,131,0,0,8,0.218182,0.252492,0,0,12,12,0,0.01174,0,12,12
36023,36023,,other,47768,1887055,1782,129,16268,66,104,96,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36075,36075,,other,6279,14345,3704,4777,138,20,138,61,0,0,5,0.376812,0.419071,0,0,16,16,0,0,0,16,16
36094,36094,,other,20,1734,2,130,38,1,13,7,20,0,1,1,1,0,0,1,1,0,0,0,1,1
36113,36113,,other,29058,77230,427,11910,636,3,170,29,20,0,1,1,1,0,0,1,1,0,0,0,1,1
36124,36124,,other,32058,44468,940,49403,277,1,182,18,20,0,7,0.218684,0.231815,0,0,2,2,0,0,0,2,2
36151,36151,,other,7614,46567,7481,5409,506,106,114,86,9,0,6,0.298739,0.322998,0,0,1,1,0,0,0,1,1
36162,36162,,other,144575,374356,1648,6314,866,8,99,101,4,0,1,1,1,0,0,2,2,0,0,0,2,2
36175,36175,,other,108668,3285,3662,16467,76,102,27,173,0,0,8,0.202093,0.214155,0,0,1,1,0,0,0,1,1
36193,36193,,other,2199,269351,165,4207,203,72,199,1,11,0,1,1,1,0,0,2,2,0,0,0,2,2
36194,36194,,normal,54127,13107,1621,447,272,6,169,31,0,0,5,0.339286,0.405263,0,0,2,2,0,0.000129,0,2,2
36195,36195,,other,33106,78191,2442,13742,603,118,70,128,8,0,1,1,1,0,0,2,2,0,0,0,2,2
36229,36229,,other,176818,12977,3085,241438,272,111,87,113,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36274,36274,,hateful,31734,1851,845,16282,26,4,151,49,4,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
36351,36351,,other,1101,144307,5,0,454,0,200,0,12,0,1,1,1,0,0,2,2,0,0,0,2,2
36352,36352,,normal,38075,2450,996,12570,83,3,174,26,9,0,7,0.225476,0.236565,0,0,1,1,0,0.001507,0,1,1
36364,36364,,other,59959,3446,2044,22120,152,8,124,76,4,0,1,1,1,0,0,1,1,0,0,0,1,1
36366,36366,,other,174,10656,89,15,49,89,163,11,18,0,1,1,1,0,0,1,1,0,0,0,1,1
36376,36376,,hateful,17868,5208,4736,31181,25,24,22,173,0,0.004267,4,0.4,0.470238,407.641966,6,2,8,0.007455,0.001298,6,2,8
36384,36384,,other,16313,29877,2674,21320,403,338,156,44,7,0,1,1,1,0,0,1,1,0,0,0,1,1
36390,36390,,other,49261,15431,5032,68745,20,202,11,189,0,0,7,0.248238,0.282041,0,0,9,9,0,0,0,9,9
36404,36404,,normal,78918,1950,951,7634,24,11,144,56,4,0,1,1,1,0,0,1,1,0,0,0,1,1
36414,36414,,other,14357,356018,738,5612,10119,8,156,44,8,0,6,0.259414,0.278763,0,0,3,3,0,0,0,3,3
36426,36426,,other,17301,233070,47,8,3003,0,188,12,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36475,36475,,normal,23540,42108,7,1,1107,575,200,0,2,0,9,0.171523,0.182602,0,0,2,2,0,0.000018,0,2,2
36485,36485,,hateful,8091,56,68,5484,3,16,74,126,18,0.001212,7,0.235249,0.249744,5.219628,3,1,4,0.002792,0.003693,3,1,4
36488,36488,,other,34055,1564,629,17789,47,16,134,64,18,0,6,0.28231,0.307684,0,0,3,3,0,0,0,3,3
36505,36505,,other,11150,2124363,774,1976,9172,17,103,88,4,0,1,1,1,0,0,2,2,0,0,0,2,2
36506,36506,,other,6853,18576,2971,8985,636,8,174,26,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36530,36530,,other,38667,5215,992,38201,54,15,102,98,9,0,6,0.321839,0.363636,0,0,11,11,0,0,0,11,11
36550,36550,,other,23462,75818,377,17523,550,183,134,66,18,0,1,1,1,0,0,1,1,0,0,0,1,1
36573,36573,,other,127616,4494,39,1,99,30,171,29,0,0,1,1,1,0,0,1,1,0,0,0,1,1
36617,36617,,other,6771,8396,142,3361,57,8,171,28,9,0,6,0.309619,0.349353,0,0,13,13,0,0,0,13,13
36619,36619,,other,54943,31766,3444,3783,1030,15,166,34,9,0,6,0.28839,0.312013,0,0,3,3,0,0,0,3,3
36685,36685,,other,27522,9653,664,32012,297,116,188,12,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36687,36687,,other,115251,91965,1263,319,897,0,199,1,2,0,6,0.27673,0.288474,0,0,1,1,0,0,0,1,1
36703,36703,,other,4003,15390,16869,2132,44,294,101,99,18,0,7,0.269841,0.363305,0,0,2,2,0,0,0,2,2
36708,36708,,other,37570,9669,517,165,144,276,52,148,2,0,3,0.5,0.611111,0,0,1,1,0,0,0,1,1
36723,36723,,other,14147,10744,10521,19866,7,296,55,145,18,0,1,1,1,0,0,1,1,0,0,0,1,1
36732,36732,,other,39391,546,658,64850,9,2,147,52,7,0,6,0.257741,0.270887,0,0,1,1,0,0,0,1,1
36736,36736,,other,11446,880888,104,2763,3681,33,144,56,18,0,8,0.231842,0.258834,0,0,9,9,0,0,0,9,9
36740,36740,,other,54433,22197,8951,63492,523,1,3,197,12,0,1,1,1,0,0,1,1,0,0,0,1,1
36742,36742,,other,52072,190037,322,2694,2080,115,197,3,5,0,1,1,1,0,0,1,1,0,0,0,1,1
36750,36750,,other,6800,162612,330,204,2543,297,127,73,18,0,6,0.292593,0.32057,0,0,4,4,0,0,0,4,4
36762,36762,,other,4809,347423,40,5,7335,29,196,4,7,0,8,0.179547,0.189891,0,0,1,1,0,0,0,1,1
36814,36814,,other,12998,1914,590,19169,11,15,161,39,9,0,6,0.334783,0.385011,0,0,16,16,0,0,0,16,16
36820,36820,,hateful,1814,470,494,1985,2,32,147,52,9,0.0029,6,0.294343,0.332628,383.140228,16,11,27,0.080827,0.033913,16,11,27
36831,36831,,other,434741,42961,26014,347039,446,239,15,185,0,0,1,1,1,0,0,2,2,0,0,0,2,2
36844,36844,,other,14850,4029,892,3747,61,23,150,46,7,0,6,0.299029,0.329004,0,0,6,6,0,0,0,6,6
36859,36859,,other,38349,32570,224,495,592,30,91,108,7,0,6,0.32387,0.355519,0,0,8,8,0,0,0,8,8
36861,36861,,other,99889,159069,937,27519,1462,93,84,116,11,0,1,1,1,0,0,4,4,0,0,0,4,4
36886,36886,,hateful,192211,5386,807,423,175,,,,4,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
36902,36902,,other,21393,34872,1166,24152,878,14,154,46,5,0,5,0.351873,0.380484,0,0,3,3,0,0,0,3,3
36919,36919,,normal,5666,448,442,46,45,130,183,17,5,0,1,1,1,0,0,1,1,0,0,0,1,1
36927,36927,,other,2903,151726,98074,0,1344,2,200,0,4,0,1,1,1,0,0,1,1,0,0,0,1,1
36940,36940,,other,19072,106205,1227,1452,227,17,107,93,4,0,1,1,1,0,0,1,1,0,0,0,1,1
36960,36960,,other,26959,2465,1831,1340,14,9,195,5,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36963,36963,,other,93519,82266,595,12025,55,31,104,95,8,0,1,1,1,0,0,1,1,0,0,0,1,1
36983,36983,,other,2080,807,187,6044,13,13,87,112,20,0,1,1,1,0,0,1,1,0,0,0,1,1
36990,36990,,other,54042,66568,1303,77334,1218,0,129,71,8,0,1,1,1,0,0,3,3,0,0,0,3,3
36996,36996,,normal,7301,5563,1719,12197,44,36,10,186,5,0,1,1,1,0,0,1,1,0,0,0,1,1
37000,37000,,other,1078,2425,1626,7659,22,0,161,37,20,0,1,1,1,0,0,2,2,0,0,0,2,2
37010,37010,,other,34251,20497,640,53730,294,4,133,67,4,0,1,1,1,0,0,1,1,0,0,0,1,1
37015,37015,,other,25443,1143,1013,18861,7,0,199,1,0,0,8,0.202093,0.214155,0,0,1,1,0,0,0,1,1
37020,37020,,other,7890,38702,300,5176,387,107,186,14,20,0,1,1,1,0,0,1,1,0,0,0,1,1
37032,37032,,other,2357,269,86,3393,15,8,158,42,5,0,1,1,1,0,0,1,1,0,0,0,1,1
37058,37058,,other,57816,16790,304,23,497,23,138,62,7,0,5,0.348365,0.375674,0,0,3,3,0,0,0,3,3
37069,37069,,other,131,1709,337,19714,13,9,77,22,5,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
37085,37085,,other,88109,962,369,3000,18,30,147,52,9,0,1,1,1,0,0,1,1,0,0,0,1,1
37090,37090,,other,176095,1723009,2087,16678,7591,16,200,0,9,0,1,1,1,0,0,1,1,0,0,0,1,1
37113,37113,,other,3454,5184,347,12240,55,4,173,27,4,0,1,1,1,0,0,2,2,0,0,0,2,2
37130,37130,,other,284,861470,18,0,2749,72,196,4,2,0,1,1,1,0,0,2,2,0,0,0,2,2
37133,37133,,other,21456,66031,4574,15947,2200,49,95,105,8,0,1,1,1,0,0,1,1,0,0,0,1,1
37146,37146,,other,4105,5996,121,3587,24,49,126,74,11,0,1,1,1,0,0,1,1,0,0,0,1,1
37153,37153,,other,243905,5581,5030,154893,374,31,42,158,0,0,1,1,1,0,0,1,1,0,0,0,1,1
37171,37171,,other,14910,23221,15313,44,106,37,200,0,20,0,1,1,1,0,0,2,2,0,0,0,2,2
37175,37175,,other,276403,86873,1046,351,1841,4,151,49,20,0,1,1,1,0,0,1,1,0,0,0,1,1
37241,37241,,other,653362,18545,654,38043,468,7,95,105,20,0,1,1,1,0,0,1,1,0,0,0,1,1
37254,37254,,hateful,9476,116,231,6559,0,15,123,75,7,0.00261,6,0.306693,0.331922,891.615169,10,4,14,0.023783,0.005377,10,4,14
37271,37271,,hateful,188,31,34,14,2,2,173,13,0,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
37284,37284,,other,13748,723,590,229,10,2,74,126,5,0,1,1,1,0,0,1,1,0,0,0,1,1
37307,37307,,other,32121,1318929,154,2286,2795,0,183,17,4,0,1,1,1,0,0,1,1,0,0,0,1,1
37308,37308,,other,64641,120615,47227,105744,1181,136,10,190,0,0,1,1,1,0,0,4,4,0,0,0,4,4
37323,37323,,other,5935,836,169,4338,60,14,178,22,0,0,1,1,1,0,0,1,1,0,0,0,1,1
37349,37349,,hateful,5410,367,527,27075,1,12,189,11,18,0.00056,6,0.308543,0.329642,1.54387,2,2,4,0.013563,0.007619,2,2,4
37377,37377,,other,33420,4338,1065,56072,27,13,119,81,9,0,8,0.21875,0.237821,0,0,2,2,0,0,0,2,2
37389,37389,,other,49785,2516,1622,24420,4,150,23,177,3,0,1,1,1,0,0,1,1,0,0,0,1,1
37415,37415,,other,52732,22759,3926,2,468,91,186,14,9,0,6,0.305859,0.3421,0,0,7,7,0,0,0,7,7
37443,37443,,other,3907,19133,471,37,22,310,78,122,6,0,1,1,1,0,0,1,1,0,0,0,1,1
37459,37459,,other,24824,32858,31578,23866,183,174,127,73,18,0,5,0.368421,0.506349,0,0,5,5,0,0,0,5,5
37464,37464,,other,66685,16409,12837,53513,158,210,0,200,18,0,1,1,1,0,0,1,1,0,0,0,1,1
37474,37474,,hateful,37809,612,558,842,8,26,56,141,4,0.001458,0,0,0,0,2,0,2,0,0,2,0,2
37487,37487,,other,64270,8198975,408,1589,62292,3,186,14,9,0,1,1,1,0,0,1,1,0,0,0,1,1
37489,37489,,other,4898,263129,909,66006,2083,1,198,2,4,0,1,1,1,0,0,1,1,0,0,0,1,1
37500,37500,,other,15249,1939,934,4293,17,5,129,71,4,0,1,1,1,0,0,2,2,0,0,0,2,2
37554,37554,,other,1612,3566,409,0,214,16,110,90,18,0,8,0.217514,0.22948,0,0,1,1,0,0,0,1,1
37556,37556,,other,22195,72918,2301,1033,1436,13,132,67,18,0,6,0.290534,0.319409,0,0,6,6,0,0,0,6,6
37600,37600,,other,78635,56078,6915,0,1507,8,177,23,5,0,1,1,1,0,0,1,1,0,0,0,1,1
37609,37609,,other,74446,11257,1130,21682,267,37,62,138,0,0,9,0.156078,0.166396,0,0,2,2,0,0,0,2,2
37649,37649,,other,6272,102708,74697,13,583,0,188,9,4,0,1,1,1,0,0,1,1,0,0,0,1,1
37673,37673,,other,99167,11084896,59,0,10328,146,193,7,7,0,7,0.227373,0.244506,0,0,2,2,0,0,0,2,2
37677,37677,,other,208493,9402,2822,64253,96,8,146,51,20,0,1,1,1,0,0,1,1,0,0,0,1,1
37697,37697,,other,30136,2500,538,19613,25,7,126,70,5,0,1,1,1,0,0,1,1,0,0,0,1,1
37702,37702,,other,34548,437,282,1132,6,2,50,149,4,0,1,1,1,0,0,1,1,0,0,0,1,1
