Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length
20091,other,917,943,152,6328,36,0.135788873,0.530921479,0,188,12,22,90.715
20097,other,68721,10601,1405,315,337,0.06818466,0.551871125,22,177,23,44,147.53
20100,other,21055,6187,516,6513,198,0.110095555,0.482421663,7,195,5,32,93.865
20108,other,3896,276,269,3857,21,0.034777425,0.530829595,15,97,100,10,78.29441624
20132,other,15261,1582,1296,13304,5,0.129302591,0.514160197,170,33,167,0,112.19
20133,other,221856,6321,2254,10205,136,0.140648713,0.50365364,2,92,107,50,70.35678392
20184,other,64392,2804,290,1076,28,0.139499452,0.542635935,2,190,10,66,88.4
20230,other,185899,15071,994,28604,410,0.121876826,0.5396354,23,151,49,45,77.46
20238,other,18287,120784,17445,124,1000,0.066147084,0.438526515,392,142,58,10,150.905
20264,other,125,3156,32,96,81,0.012268559,0.328512197,18,81,44,0,139.912
20287,other,1861,464,277,6854,9,0.144644474,0.505780009,23,87,112,10,67.6080402
20300,normal,132340,54694,978,23730,700,0.038526551,0.503363828,75,154,46,27,103.07
20302,other,12828,2275,1512,7196,17,0.034158329,0.524865448,41,136,64,18,120.71
20313,other,5583,3371,161,7568,31,0.028007152,0.606365951,0,166,34,0,73.085
20330,other,53492,30638,9123,50456,223,0.229257355,0.465796857,337,25,175,0,130.59
20336,other,16972,628,546,10403,3,0.097469428,0.495638149,119,129,71,6,138.955
20340,other,367737,94330,4054,29515,263,0.075800029,0.471945038,6,76,124,42,96.53
20346,other,5268,362018,4436,2093,364,0.222324509,0.457813376,123,54,146,16,135.645
20357,other,9292,1062,792,36896,7,0.27960513,0.647053488,1,173,23,2,62.88265306
20362,other,113848,4126,621,30645,104,0.072644571,0.537181278,7,90,109,34,95.31155779
20370,other,7989,7709,4269,3574,92,0.122606096,0.517623197,5,181,19,35,122.675
20376,other,2847,1787678,146,30,799,0.145242122,0.540180839,25,189,11,5,145.89
20404,hateful,39039,653,353,20554,24,0.030541576,0.464595561,17,69,127,3,88.84693878
20413,hateful,355,764,119,374,0,0.060548802,0.447691443,34,38,142,8,103.9944444
20425,other,90706,17890,12087,63832,104,0.052673239,0.411096551,55,41,157,10,111.1111111
20457,other,8108,99023,1542,5741,1023,0.015320746,0.368044051,79,122,78,48,159.875
20460,other,13676,3676,3353,9720,12,0.113866699,0.510904477,177,8,192,0,123.84
20474,other,48125,52649,5489,4563,652,0.169702245,0.444947011,284,126,74,28,136.545
20499,other,2897,203,198,11029,3,0.045272622,0.552877255,8,25,174,1,83.77386935
20525,other,8881,31855,253,5101,263,0.052028398,0.484229242,4,99,101,35,105.205
20529,other,89493,478752,1941,14947,2601,0.119823164,0.477543455,6,200,0,1,96.925
20532,other,2220,119422,579,5662,173,0.158276895,0.495504629,29,124,75,20,83.08040201
20534,other,2759,162,318,1429,1,-0.001928909,0.428940306,67,103,95,2,111.459596
20553,normal,3437,1577,446,9888,4,-0.024573378,0.554669634,2,138,62,8,67.695
20569,hateful,4792,1811,247,633,3,-0.008281087,0.534659593,153,63,137,10,96.475
20572,other,37224,2944,998,9826,54,0.059976261,0.540105788,13,102,98,20,100.98
20573,normal,24389,14682,7883,7755,154,0.17005409,0.554622779,111,110,90,17,150.23
20578,other,127864,563648,324,6,1913,0.040924939,0.383870636,99,199,1,0,88.93
20585,other,51617,50473,1948,15710,930,0.073145094,0.492039688,48,140,60,51,141.01
20643,other,4847,110090,101623,21164,463,0.047818477,0.483095943,44,89,111,7,125.08
20669,other,24791,32612,16444,20888,705,0.158827842,0.621751607,4,157,43,14,52.07
20677,other,17339,1011,593,22,10,0.071493973,0.509631002,69,77,123,20,122.91
20678,other,21011,231844,752,907,759,0.111376899,0.407503608,566,177,23,22,160.46
20683,other,42152,6147014,2804,12612,5692,0.146271004,0.505256574,50,85,115,22,121.64
20700,other,3841,174342,18,35431,1361,0.129890822,0.493068267,24,191,9,0,99.3
20723,other,3198,708215,295,14646,2669,0.143955599,0.558037304,56,165,35,99,161.275
20731,other,213478,5798,4418,47399,97,0.038434009,0.558301945,2,124,76,24,60.85
20736,other,59865,619918,1248,4854,5893,-0.03502163,0.439950924,114,186,14,4,89.64
20741,other,7049,512487,193,43,9828,0.048619219,0.446289241,22,139,61,48,159.51
20758,other,63105,2294,991,75461,29,0.051209588,0.453165432,195,8,192,0,81.855
20772,other,665,274,165,4560,10,0.182948726,0.538015654,0,170,26,18,81.21938776
20789,hateful,15005,921,1299,20566,17,0.069513916,0.459238336,40,109,87,7,161.4132653
20813,other,13311,28308,46,31809,50,0.019463463,0.531094359,1,179,21,16,96.45
20814,other,24707,18478,935,20516,211,0.022864333,0.445584502,49,116,82,85,170.2424242
20815,other,77980,2110,1996,0,22,0.070514064,0.481016793,107,42,158,32,144.205
20816,other,87231,3789801,2094,229,8491,0.275973752,0.552108837,109,165,35,3,90.035
20823,other,65845,6371,5669,297,71,0.111296921,0.524789794,70,47,153,3,80.04
20829,other,1110,102811,3,3882,1385,0.081840714,0.500869335,6,187,12,0,98.43718593
20844,other,13677,4742425,1003,1134,18893,0.19125372,0.420073155,172,103,97,13,142.625
20876,other,8540,651,416,54648,3,0.082646092,0.512221562,7,157,43,19,79.95
20880,other,1320,89451,11331,436,18,0.06835938,0.45867395,76,197,3,3,85.91
20907,other,9860,50522,9649,1670,286,0.079082397,0.538062582,1,140,60,28,61.345
20917,other,103222,44856,2276,79849,118,0.095911776,0.420416205,149,49,151,23,162.47
20931,other,5283,484,986,1016,3,0.062517019,0.424227558,62,180,20,0,129.38
20986,hateful,5017,299,254,14040,3,0.052760022,0.54219821,14,160,40,3,70.085
20999,other,83625,4819,652,368,28,0.023560129,0.565285353,24,185,15,34,93.165
21011,other,239856,51186,48879,48779,497,0.173138704,0.523199425,220,36,164,1,129.28
21046,normal,2019,28036,521,2510,154,0.073961537,0.521732877,110,162,37,20,90.26130653
21049,other,225655,1362927,912,8,2263,0.02265895,0.412779494,199,94,106,1,109.91
21080,other,96951,66008,1675,131671,1448,0.104259016,0.450994899,23,129,71,22,116.425
21096,other,1026,102051,9,3,411,0.157845127,0.586401038,0,194,6,0,63.155
21117,other,38783,17562,3232,8936,630,0.120192679,0.496492721,5,180,20,30,104.835
21129,other,118575,3417,1934,60887,90,0.015493233,0.56943138,1,189,11,6,70.08
21134,other,175391,9650917,378,879,18107,0.190448206,0.508056869,302,99,101,0,126.635
21155,normal,4477,2246,1078,69,74,0.105696532,0.440639697,159,25,175,19,144.255
21170,normal,12434,209029,2032,6925,449,0.124860703,0.499701835,76,142,58,11,119.42
21235,other,109012,7181,570,139,401,0.147849539,0.492870352,41,124,76,10,95.99
21244,other,185090,12516776,738,459,50571,0.079434922,0.412925917,4,187,13,0,148.3
21256,other,88302,11456,2882,54943,245,0.112266464,0.559733414,69,92,108,24,133.2
21261,other,93286,22390,8967,60055,81,0.091213579,0.520177189,240,45,155,3,120.59
21263,normal,13239,1949,1342,15450,25,0.137519787,0.525190389,156,53,145,2,145.479798
21296,other,45995,1776748,13,41168,4516,0.090186283,0.54129121,0,181,19,43,78.77
21343,hateful,5325,579,852,8518,4,0.122983485,0.517094591,19,153,35,8,83.12765957
21346,hateful,3349,939,873,4117,6,-0.015815766,0.509610243,6,167,33,28,122.915
21361,other,5228,2382864,2376,150,2991,0.325904116,0.573358822,131,127,73,1,69.225
21376,hateful,73,963,0,26920,8,0.107054978,0.49405974,11,52,20,13,135.2222222
21387,other,31911,5572,1611,75515,62,0.022392896,0.512072023,12,119,81,14,126.115
21440,other,2722,26004,248,1129,126,0.134166808,0.472796131,59,142,58,71,144.605
21468,other,7702,207,148,7071,12,0.126587268,0.502511977,56,145,55,23,111.045
21495,other,13,951,59,11,7,0.112244898,0.562244898,0,12,1,0,49.30769231
21497,other,12131,449,283,2789,59,0.068796568,0.468334323,26,72,128,14,74.43
21530,other,14980,6794,4028,621,194,0.122181502,0.477968687,100,196,4,123,195.275
21536,other,6094,1991,2499,4679,2,0.013288837,0.503402515,68,142,58,0,109.57
21538,other,45323,77246,65623,40479,456,0.052809401,0.411403192,86,177,23,40,134.02
21558,other,10677,8894,3691,2145,165,0.082430959,0.475370704,63,100,100,0,115.36
21571,hateful,56093,3137,1006,49707,33,0.034369853,0.533358993,14,36,161,3,67.47208122
21605,other,1983,14576,582,4997,149,0.095153825,0.511819604,47,128,71,0,128.1356784
21628,other,15804,16413,656,93969,300,0.225858152,0.545271117,5,143,57,7,72.425
21637,other,1192,2259,4575,5,13,0.039018378,0.4779469,130,37,163,0,124.785
21667,other,34623,34602,5443,5739,764,0.009834545,0.419601108,69,172,28,0,124.545
21670,other,16611,258100,49,28,2313,0.070931938,0.450557656,15,167,33,45,121.17
21680,hateful,47005,556,496,24503,49,0.033230284,0.503990353,63,139,60,12,191.7035176
21687,other,75976,20340,328,938,73,0.106120262,0.497496627,36,115,85,15,100.66
21695,other,11132,69865,1177,237,1212,-0.034388715,0.356046812,61,187,13,9,124.235
21726,other,14987,5178,4956,10920,117,0.13017771,0.458989021,6,161,39,0,59.455
21732,other,52177,41870,704,26456,771,0.051229303,0.504996084,10,168,32,80,132.695
21734,other,77159,107127,243,16538,776,0.043677886,0.566679229,11,157,43,10,89.55
21760,other,20066,574,594,23158,1,0.127284145,0.527420653,4,171,29,9,100.985
21801,other,20189,1863,1285,43634,15,0.065927447,0.546959313,178,56,144,7,121.14
21802,hateful,432,189,397,489,0,0.057168062,0.445163109,19,172,24,14,123.377551
21808,other,2634,113506,65,1,1341,0.057670071,0.516898518,1,198,2,0,94.01
21815,other,6631,1808,109,25935,19,0.069423619,0.509398148,6,192,7,6,65.69849246
21818,other,7386,1088,558,8308,31,0.087226254,0.659343434,5,82,117,20,54.83417085
21828,other,121931,34947,6916,216587,311,0.255811441,0.547993587,154,38,162,4,132.505
21838,other,18549,1764,1145,18111,42,0.092107848,0.436261858,15,135,62,28,125.8730964
21839,other,1459,31643,226,5670,154,0.03633618,0.506745218,7,139,60,6,92.83919598
21842,other,25087,14922415,797,1148,28867,0.06161489,0.47279896,59,174,26,1,139.525
21844,other,516795,6390,1621,34368,217,0.0717656,0.546590909,8,78,121,32,62.71356784
21854,other,72889,1809678,4242,18869,7703,0.098812916,0.432231417,209,128,72,1,86.37
21864,other,25693,2684630,837,2889,7783,0.088884295,0.381736556,75,172,28,5,90.645
21898,other,683,56209,6,62,381,0.150623583,0.608390023,0,172,28,0,24.625
21910,other,324719,961680,6271,1083,5245,0.061798052,0.469558838,23,111,89,1,129.85
21926,other,10010,2079,391,20914,7,0.099104616,0.545057248,3,141,58,16,87.35678392
21930,other,25963,25201,1829,21307,976,0.046690074,0.514688118,8,179,21,30,120.225
21950,other,129947,230572,32801,64185,2426,-0.022106581,0.485841922,151,71,129,17,123.32
21956,other,92512,56733,936,16434,910,0.138051715,0.567905038,5,152,48,23,97.975
21963,other,26037,3596,161,19580,62,0.058244079,0.461675885,16,194,6,145,160.22
21981,other,1731,24409,174,5094,158,0.073941129,0.509376192,0,198,2,1,74.885
22007,other,66310,19486,683,43064,300,0.072754963,0.485872983,103,161,39,53,139.73
22024,other,49441,1597,553,6615,75,0.140034039,0.525519841,12,105,94,21,69.8241206
22070,other,26416,3279400,513,369,8784,0.101008053,0.339032394,56,181,19,2,141.62
22074,other,39784,1268,680,16161,99,0.188612314,0.591513548,9,126,71,25,62.56345178
22083,other,33997,3700,3561,9345,19,0.131370143,0.539764349,34,77,123,7,345.27
22126,other,20536,52136,19020,22948,156,0.102831068,0.5397321,266,31,169,5,145.095
22143,normal,8149,1043,248,4860,15,0.049973043,0.529385839,5,115,85,13,68.745
22148,other,35002,135588,714,144698,646,0.166341991,0.624107143,13,175,25,12,51.49
22153,other,25577,16936,401,4759,452,0.09555757,0.491744834,9,119,81,21,118.145
22168,other,130764,44222,1011,5666,2281,0.056022178,0.508284477,33,162,38,56,106.045
22184,other,11085,88422,1996,13932,2045,0.025930633,0.495174188,8,116,84,5,132.255
22201,other,100063,32891,2001,65664,1207,0.048874907,0.441526435,201,177,23,104,151.795
22205,other,18618,1393280,136,119,1700,0.107500016,0.539804454,67,101,95,22,94.55612245
22227,other,428,79533,2308,7,465,-0.018291966,0.548579592,5,196,0,56,74.40816327
22247,other,58796,12013,4854,50529,23,0.111494104,0.514506967,214,1,199,1,142.235
22278,other,140919,24408,2024,326827,393,0.047084923,0.489865627,44,48,152,9,109.235
22312,other,36167,30836,1032,3204,854,0.108762369,0.42013437,29,179,21,29,134.195
22394,normal,35029,13663,4829,31376,126,0.126468518,0.51198326,242,9,191,1,132.915
22402,other,3179,2036,780,3827,1,0.087588598,0.51263378,24,170,30,24,107.245
22423,other,57045,345410,17947,50113,6715,0.113398555,0.534021023,71,158,42,18,114.795
22432,other,104439,986,521,8668,48,0.038391053,0.50737051,19,163,37,22,67.155
22434,other,2793,4825,141,556,28,0.024324266,0.532113767,19,200,0,38,108.4
22461,other,21788,712,462,6483,31,-0.02267984,0.49577136,2,128,72,21,81.945
22530,other,27410,355,74,18046,9,0.036867286,0.535139122,31,119,81,24,106.22
22532,other,68762,578,396,30316,31,0.077820094,0.618419444,4,179,21,1,39.41
22548,other,883,8122265,281,6472,7612,0.152936339,0.570005888,64,170,30,67,132.81
22554,other,47387,28236,5194,121112,275,0.260215894,0.534396042,84,147,53,30,117.42
22560,other,102552,17168,5273,124199,160,0.060418345,0.538223192,203,12,188,3,121.835
22562,other,64936,4336,832,30016,27,0.142528948,0.482876823,40,164,36,37,93.99
22568,other,64395,4238489,44358,9833,9569,0.121771421,0.51412324,6,195,5,14,71.305
22585,other,89981,89752,1909,34628,1192,-0.03109922,0.522755977,21,127,72,44,131.8241206
22602,other,7670,4527,788,273,78,0.027532124,0.403930417,12,160,40,26,131.475
22641,other,10437,1496323,82,170,4931,0.085948641,0.452909421,97,3,197,0,134.98
22657,other,167825,95715,88033,16898,945,0.067322219,0.543928714,16,152,48,14,96.225
22673,other,39283,17023,74,46399,57,0.086868289,0.51134127,6,120,78,39,82.3989899
22702,other,99408,3190334,346,1914,23204,0.155557973,0.461226899,124,200,0,0,113.515
22707,other,16605,20647,1250,23955,240,0.112070008,0.518587168,16,86,114,42,122.795
22710,other,11331,74736,1234,7488,778,0.043906287,0.471443184,60,94,105,19,134.4572864
22715,normal,19028,4514,1076,16777,64,0.109671576,0.546460583,99,171,29,9,91.735
22721,other,4601,69831,1635,6213,874,0.004360942,0.569383498,14,135,64,58,149.4170854
22727,other,11847,8938,3283,20534,82,0.082843239,0.445299393,119,11,189,0,126.625
22729,other,16134,2049347,525,164,4975,0.202560603,0.520775419,67,145,55,5,88.02
22740,hateful,13206,1753311,2097,16783,1556,0.104845161,0.555891671,2,200,0,0,84.985
22761,other,23086,3284,957,6180,91,0.088700121,0.433197454,15,162,38,30,170.575
22773,other,1517722,14408,2,1,395,0,0,0,200,0,0,99.38
22782,hateful,13374,635,507,6317,26,0.004855996,0.50156462,69,121,79,8,122.63
22788,other,145249,46875,17851,116537,173,-0.024096464,0.528027841,92,39,161,10,99.995
22799,other,35064,11189,6008,32030,26,0.162706437,0.522407855,194,27,173,0,123.355
22827,other,10211,803,202,12022,64,0.178609962,0.504792337,32,155,45,13,126.64
22852,other,50844,13852,892,77525,99,0.004571791,0.530576242,29,185,15,111,158.425
22881,other,3821,27764,399,1,602,0.153220514,0.475197797,8,184,16,4,128.57
22882,other,10459,743651,734,9904,341,0.149328242,0.547418954,54,155,45,28,80.345
22898,other,87889,5083,4031,73875,31,0.134448077,0.534379756,7,122,78,34,63.355
22907,other,4213,1092,548,19600,50,0.016620639,0.490024725,10,91,104,31,96.66153846
22915,hateful,88129,1049,732,100729,22,0.02668462,0.454131062,34,8,191,0,109.0301508
22968,normal,66277,1263,1564,8206,22,0.035403846,0.414492897,16,137,63,1,69.955
22971,normal,50196,6672,3853,4432,21,0.074390526,0.581763598,6,89,111,17,56.855
22978,other,12113,5437,1696,19547,37,0.065564675,0.474266224,156,35,165,5,126.68
22982,hateful,7651,2370,3736,8770,19,0.059069579,0.506149631,114,40,159,1,95.72361809
22991,other,230653,1647,577,488,94,0.036519586,0.568571128,12,86,113,38,77.26633166
23005,other,82384,2623,1853,23150,53,0.093473288,0.523407984,7,107,93,32,66.145
23030,other,12906,4573,2683,18019,48,0.230061143,0.561263206,19,198,2,3,67.83
23032,other,18634,2404,484,11501,19,0.065602791,0.524243467,3,148,50,12,106.5555556
23063,other,138173,504857,1404,2933,2308,0.086222828,0.483548991,7,193,7,0,103.07
23101,normal,45344,67145,925,12859,1279,0.066846417,0.465579327,144,154,46,3,128.805
23116,other,173658,560442,889,32,3649,0.134743392,0.423737474,0,198,2,0,97.39
23120,other,7019,10699,884,9419,30,0.086742711,0.487022898,70,75,125,7,116.555
23148,other,4584,2446,308,16144,17,-0.008068347,0.520234736,3,174,26,11,68.1
23166,other,10573,45993,3050,14013,880,0.054863528,0.445755945,66,96,104,56,177.37
23173,other,1607,1444,258,1945,12,0.047224094,0.515976242,4,176,22,14,77.30808081
23206,other,5619,274534,100,0,2425,0.050601945,0.433965105,0,198,2,19,151.33
23215,other,190141,4522160,239,1206,51474,0.011653186,0.376472089,14,158,42,0,123.655
23224,other,125777,887076,4651,10658,8370,0.105493498,0.464085464,38,111,89,51,130.95
23251,other,20103,9559,7358,29677,59,-0.000542156,0.5191208,47,129,71,1,121.99
23255,hateful,114210,906,936,93522,2,0.022839073,0.444879767,38,9,191,0,110.74
23276,other,7881,2112886,0,17,2058,0.048536064,0.521388914,26,198,2,0,138.27
23283,other,206547,201399,284,18,5886,0.020356041,0.395339532,434,200,0,0,131.285
23308,other,192,2843,2167,421,17,0.178394676,0.471997419,316,36,154,8,140.2315789
23314,normal,128065,2670,300,97806,120,0.085626067,0.559612193,4,55,145,14,91.745
23339,other,6383,1003,712,5951,15,0.06723698,0.590238095,1,57,134,3,60.82722513
23362,other,87258,3201727,701,11045,7593,0.070591787,0.568055556,0,196,4,0,50.92
23377,hateful,63826,6154,3333,12337,107,0.090485659,0.473834505,38,113,87,2,126.015
23395,hateful,250,4451,57,394,32,0.037695429,0.387618414,6,186,13,9,121.758794
23459,other,4050,4144,683,13964,10,0.107909692,0.489878032,10,172,27,8,83.14070352
23504,other,25573,27217,19537,12264,38,0.126589352,0.507475557,332,3,197,0,130.885
23514,other,14344,22139,2889,746,287,0.053146155,0.473259158,29,169,31,22,117.415
23527,other,4772,936,198,4651,2,0.040188664,0.550166363,9,121,76,9,70.74111675
23537,hateful,26502,1219,287,4609,1,0.097212166,0.518615891,7,79,120,31,73.43718593
23538,normal,4369,236,359,1469,3,0.040104481,0.503289444,3,177,23,3,95.565
23540,normal,5866,1161,233,2072,5,0.037240127,0.546007143,38,162,38,53,144.66
23543,hateful,41394,586,170,2101,39,-0.044978936,0.517837799,141,51,149,16,158.75
23556,other,274291,857,628,111018,58,0.01545513,0.506875936,26,146,54,12,91.91
23584,other,207399,51935,24950,126955,580,0.041017247,0.410361143,24,190,10,1,107.91
23605,other,308210,188746,180279,43284,209,0.138239715,0.599266651,3,24,176,0,45.155
23625,other,24157,1581657,2134,42217,3476,0.133089568,0.568958802,54,121,79,30,113.385
23652,other,423,91063,187,58,445,0.023116437,0.503719709,2,200,0,2,133.93
