Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,pageranks
21836,,,other,3657,195569,46651,498,232,0,1,1,2,0.666667,0.75,0,137,0,0.000096,0
21837,,,other,55125,3119,3626,22281,60,0,1,1,3,0.5,0.611111,0,113,0,0.001219,0
21839,,,other,1459,31643,226,5670,154,0,6,6,13,0.174242,0.220055,0,113,0,0.005946,0
21840,,,other,14901,48502,258,193,1008,0,1,1,1,1,1,0,146,0,0.000114,0
21842,,,other,25087,14922415,797,1148,28867,0,3,3,2,0.8,0.875,0,111,0,0.000082,0
21844,,,other,516795,6390,1621,34368,217,0,7,7,2,0.769231,0.85,0,137,0,0.000507,0
21847,,,other,31793,51579,50,52,646,0,3,3,18,0.10657,0.138741,0,27,0,0.00044,0
21851,,,other,57285,170246,190,4071,789,0,3,3,3,0.545455,0.694444,0,27,0,0.000074,0
21854,,,other,72889,1809678,4242,18869,7703,0,39,39,4,0.688889,0.802419,0,68,0,0.005357,0
21856,,,normal,8241,1486,482,310,90,2,0,2,0,0,0,0,146,0.000188,0,0.000169
21857,,,other,61735,9673,2832,10688,187,0,6,6,2,0.875,0.928571,0,130,0,0.00003,0
21858,,,normal,1614,179,235,3659,0,1,0,1,0,0,0,0,137,0,0,0.000221
21860,,,other,32727,650830,7927,9561,6586,0,3,3,1,1,1,0,111,0,0.000016,0
21861,,,other,803,1145,698,4340,51,0,1,1,1,1,1,0,112,0,0.000004,0
21863,,,other,11364,139744,90,1493,185,0,2,2,1,1,1,0,137,0,0.000349,0
21864,,,other,25693,2684630,837,2889,7783,0,10,10,3,0.611111,0.712121,0,137,0,0.001131,0
21868,,,other,8823,7851,1527,25627,141,0,2,2,2,0.75,0.833333,0,112,0,0.000007,0
21869,,,other,36750,5521,1822,14542,88,0,3,3,1,1,1,0,137,0,0.000601,0
21870,,,other,15774,14446,881,2972,404,0,1,1,2,0.666667,0.75,0,53,0,0.000024,0
21875,,,other,6413,99318,438,666,371,0,4,4,2,0.666667,0.75,0,97,0,0.000152,0
21877,,,other,169575,104550,6452,36183,5086,0,8,8,5,0.510638,0.629861,0,146,0,0.001181,0
21881,,,other,18359,25847,662,13634,188,0,1,1,1,1,1,0,68,0,0.000016,0
21883,,,other,288237,5166,997,8146,240,0,3,3,2,0.8,0.875,0,68,0,0.000237,0
21894,,,other,736,151383,2946,177,471,0,7,7,2,0.888889,0.9375,0,137,0,0.000602,0
21895,,,other,3603,1006909,1556,3,2341,0,4,4,1,1,1,0,97,0,0.000261,0
21897,,,other,130332,29932,1542,8995,543,0,4,4,1,1,1,0,146,0,0.000306,0
21898,,,other,683,56209,6,62,381,0,6,6,3,0.666667,0.783333,0,137,0,0.000299,0
21899,,,other,155542,6920,844,172018,172,0,2,2,5,0.34375,0.460606,0,39,0,0.000042,0
21903,,,other,6025,11089,1042,280,510,0,4,4,2,0.833333,0.9,0,146,0,0.000603,0
21905,,,other,179149,9850,1546,4417,380,0,1,1,1,1,1,0,68,0,0.000067,0
21910,,,other,324719,961680,6271,1083,5245,0,5,5,10,0.171375,0.208617,0,113,0,0.001147,0
21911,,,other,57382,42475,31698,9022,849,0,3,3,3,0.533333,0.645833,0,130,0,0.000023,0
21921,,,other,1776,1724,347,13,67,0,1,1,2,0.666667,0.75,0,112,0,0,0
21926,,,other,10010,2079,391,20914,7,0,3,3,13,0.175066,0.217092,0,113,0,0.000193,0
21928,,,normal,36997,63328,1648,58416,618,0,7,7,1,1,1,0,146,0,0.000043,0.000139
21929,,,other,8410,63719,17865,29459,433,0,1,1,1,1,1,0,45,0,0.000001,0
21930,,,other,25963,25201,1829,21307,976,0,5,5,13,0.176366,0.211349,0,113,0,0.00205,0
21935,,,other,8591,19613,353,1978,279,0,3,3,18,0.108379,0.131918,0,146,0,0.000153,0
21936,,,other,14467,4781,4,5,140,0,1,1,3,0.454545,0.533333,0,113,0,0.000029,0
21943,,,other,15324,2103,1028,1829,94,0,1,1,17,0.110446,0.121386,0,146,0,0.000083,0
21949,,,other,3319,957,1325,2113,87,0,1,1,1,1,1,0,37,0,0,0
21950,,,other,129947,230572,32801,64185,2426,0,76,76,4,0.77686,0.889184,0,146,0,0.014248,0
21951,,,other,26682,11779,2199,22965,238,0,2,2,1,1,1,0,111,0,0.000004,0
21953,,,other,42959,13048,287,1,113,0,1,1,1,1,1,0,68,0,0.000001,0
21956,,,other,92512,56733,936,16434,910,0,4,4,14,0.127491,0.150805,0,68,0,0.000797,0
21958,,,other,22761,333624,1071,6461,308,0,1,1,1,1,1,0,100,0,0.000001,0
21961,,,other,11797,454,367,9442,11,0,1,1,6,0.261905,0.334848,0,39,0,0.000004,0
21963,,,other,26037,3596,161,19580,62,0,1,1,20,0.095238,0.121716,0,113,0,0.000387,0
21966,,,other,167298,4138,1330,6268,29,0,1,1,1,1,1,0,137,0,0.000071,0
21967,,,other,11658,4380,508,1460,62,0,1,1,1,1,1,0,141,0,0,0
21968,,,other,9481,511,630,31168,17,0,1,1,1,1,1,0,146,0,0.000037,0
21971,,,other,4893,799462,869,7036,793,0,2,2,3,0.571429,0.708333,0,100,0,0.00016,0
21977,,,other,71825,5334,772,461,94,0,12,12,5,0.558824,0.764912,0,137,0,0.001693,0
21980,,,other,36374,901,467,7123,13,0,5,5,17,0.111259,0.128444,0,146,0,0.000426,0
21981,,,other,1731,24409,174,5094,158,0,1,1,1,1,1,0,113,0,0.000044,0
21997,,,other,8064,6173,700,4018,228,0,3,3,2,0.8,0.875,0,123,0,0.000617,0
21999,,,other,5138,4104,2110,1998,71,0,1,1,1,1,1,0,111,0,0.000003,0
22002,,,other,45478,50738,2233,3634,978,0,1,1,1,1,1,0,112,0,0.000023,0
22006,,,other,6102,2065,563,3172,9,0,2,2,1,1,1,0,137,0,0.000009,0
22007,,,other,66310,19486,683,43064,300,0,3,3,1,1,1,0,111,0,0.000333,0
22012,,,other,54270,1599,974,11661,43,0,20,20,2,0.954545,0.97619,0,137,0,0.003276,0
22015,,,other,59120,45003,2671,19,769,0,5,5,1,1,1,0,137,0,0.001441,0
22016,,,other,71841,1406,550,23428,51,0,2,2,1,1,1,0,137,0,0.000286,0
22019,,,other,22043,179359,23184,2069,782,0,1,1,1,1,1,0,111,0,0.000001,0
22024,,,other,49441,1597,553,6615,75,0,9,9,4,0.540541,0.679167,0,137,0,0.001212,0
22027,,,other,12530,112,112,4362,8,0,1,1,16,0.129167,0.152181,0,146,0,0.000083,0
22030,,,other,17647,73856,16,23,3078,0,1,1,1,1,1,0,146,0,0.000115,0
22033,,,other,22541,775,413,4195,24,0,1,1,2,0.6,0.666667,0,137,0,0.000045,0
22037,,,other,24259,2269890,7,0,10297,0,1,1,1,1,1,0,53,0,0.000002,0
22039,,,other,1087,1847,659,790,37,0,1,1,1,1,1,0,111,0,0.000001,0
22040,,,normal,90283,27940,22764,773,680,0,0,0,0,0,0,0,113,0,0,0.000139
22041,,,other,343,588,371,6,28,0,3,3,3,0.52,0.589744,0,137,0,0.0005,0
22042,,,other,231,3997,996,1753,60,0,2,2,3,0.529412,0.592593,0,146,0,0.00004,0
22044,,,other,2445,855,476,1532,20,0,1,1,2,0.571429,0.625,0,112,0,0,0
22047,,,other,246067,1103674,212145,146708,1351,0,4,4,13,0.166961,0.233082,0,113,0,0.008297,0
22049,,,other,83528,6032,6627,66821,45,0,1,1,1,1,1,0,113,0,0.002679,0
22053,,,other,3928,53645,853,1184,1076,0,9,9,3,0.681818,0.788889,0,146,0,0.002066,0
22056,,,other,3269,10136,8697,258,60,0,1,1,1,1,1,0,137,0,0.000073,0
22059,,,other,110234,3823,1212,2248,45,0,1,1,3,0.416667,0.5,0,137,0,0.000393,0
22062,,,normal,2395,592,171,4445,3,0,0,0,0,0,0,0,137,0,0,0.000139
22065,,,other,11793,13965,88,28424,83,0,1,1,2,0.6,0.666667,0,146,0,0.000104,0
22066,,,other,42609,26146,348,74,736,0,1,1,1,1,1,0,68,0,0.000199,0
22069,,,normal,545,105,400,252,0,0,0,0,0,0,0,0,111,0,0,0.000139
22070,,,other,26416,3279400,513,369,8784,0,4,4,21,0.081474,0.096962,0,68,0,0.000008,0
22072,,,other,14738,610,329,117,3,0,1,1,4,0.4,0.520833,0,100,0,0.000045,0
22074,,,other,39784,1268,680,16161,99,0,8,8,4,0.466667,0.611111,0,137,0,0.001901,0
22076,,,other,9141,4664,3155,413,237,0,1,1,1,1,1,0,146,0,0.000076,0
22078,,,other,3241,949,1100,1846,26,0,1,1,1,1,1,0,111,0,0.000005,0
22080,,,other,19735,1390,1772,13496,5,0,1,1,1,1,1,0,137,0,0.000066,0
22081,,,other,5904,56405,965,28556,861,0,1,1,2,0.666667,0.75,0,146,0,0.000191,0
22082,,,other,4293,7573,642,5195,244,0,1,1,14,0.126822,0.145669,0,113,0,0.000654,0
22084,,,normal,21943,5306,2889,5694,138,0,0,0,0,0,0,0,68,0,0,0.000139
22086,,,other,182479,926143,1213,1076,4133,0,12,12,3,0.621622,0.73913,0,137,0,0.001566,0
22089,,,normal,12983,225,188,5444,0,0,0,0,0,0,0,0,146,0,0,0.000139
22090,,,other,66285,14133,5496,0,488,0,2,2,12,0.141774,0.182092,0,97,0,0.000077,0
22091,,,other,37963,26889,19201,0,92,0,1,1,1,1,1,0,137,0,0.000232,0
22093,,,other,29465,352862,722,229,3569,0,3,3,2,0.8,0.875,0,146,0,0.000332,0
22099,,,other,2066,584,35,15,6,0,1,1,3,0.444444,0.541667,0,27,0,0.000003,0
22103,,,normal,5078,594,975,2328,12,0,0,0,0,0,0,0,68,0,0,0.000139
22114,,,other,176380,19162,7147,6130,63,0,4,4,2,0.833333,0.9,0,137,0,0.000204,0
22116,,,other,928,6750,356,1,64,0,1,1,1,1,1,0,146,0,0.00008,0
22117,,,other,6164,1335,862,26614,66,0,1,1,1,1,1,0,68,0,0.000009,0
22119,,,other,7120,103043,2501,15944,2320,0,8,8,2,0.785714,0.863636,0,137,0,0.001306,0
22125,,,other,10012,1479642,0,1,9118,0,4,4,1,1,1,0,111,0,0.000176,0
22126,,,other,20536,52136,19020,22948,156,0,21,21,13,0.182584,0.31309,0,113,0,0.037124,0
22127,,,other,42758,123475,0,23241,1006,0,5,5,1,1,1,0,137,0,0.000477,0
22128,,,normal,11523,4289,1018,4978,98,2,0,2,0,0,0,0,146,0.000006,0,0.0002
22130,,,other,42213,7315,109,71984,22,0,1,1,2,0.6,0.666667,0,97,0,0.000007,0
22134,,,other,8062,9628,1903,19516,359,0,2,2,1,1,1,0,111,0,0.000002,0
22141,,,other,2525,53282,2081,443,102,0,3,3,2,0.714286,0.8,0,146,0,0.000081,0
22143,,,normal,8149,1043,248,4860,15,0,2,2,1,1,1,0,137,0,0.000032,0.000139
22147,,,normal,1593,132,280,2483,0,0,0,0,0,0,0,0,137,0,0,0.000139
22148,,,other,35002,135588,714,144698,646,0,10,10,15,0.116322,0.145857,0,27,0,0.000469,0
22149,,,other,51139,9557,2956,54359,205,0,4,4,4,0.4375,0.565476,0,39,0,0.000035,0
22151,,,other,16353,12887,104,247,17,0,1,1,3,0.5,0.566667,0,100,0,0,0
22153,,,other,25577,16936,401,4759,452,0,4,4,20,0.108483,0.130941,0,113,0,0.001169,0
22158,,,other,21501,362,203,586,44,0,1,1,7,0.25,0.275842,0,137,0,0.000015,0
22161,,,other,29175,12557,9408,3112,243,0,1,1,1,1,1,0,130,0,0.000002,0
22163,,,other,27044,5509,3145,57342,77,0,1,1,1,1,1,0,111,0,0.000001,0
22164,,,other,100883,79566,2175,8087,801,0,1,1,1,1,1,0,137,0,0.000207,0
22165,,,other,1063,88,152,519,0,0,1,1,1,1,1,0,137,0,0.00011,0
22168,,,other,130764,44222,1011,5666,2281,0,1,1,1,1,1,0,146,0,0.000005,0
22172,,,normal,286162,2175,75,90,105,3,1,4,1,1,1,12,137,0,0.000002,0.000413
22180,,,other,18442,1187,927,33352,54,0,1,1,2,0.666667,0.75,0,111,0,0.000018,0
22181,,,other,1618,2387,502,404,28,0,8,8,2,0.785714,0.863636,0,137,0,0.001332,0
22184,,,other,11085,88422,1996,13932,2045,0,9,9,3,0.681818,0.788889,0,146,0,0.002657,0
22186,,,other,368,399,299,659,3,0,1,1,1,1,1,0,146,0,0.00029,0
22191,,,other,4635,30137,537,704,799,0,1,1,4,0.375,0.458333,0,146,0,0.000017,0
22197,,,normal,6080,163,451,100,13,1,0,1,0,0,0,0,68,0,0,0.000256
22201,,,other,100063,32891,2001,65664,1207,0,1,1,18,0.103204,0.116192,0,146,0,0.000036,0
22204,,,other,15079,31043,15508,20597,13,0,2,2,2,0.75,0.833333,0,97,0,0.000003,0
22205,,,other,18618,1393280,136,119,1700,0,52,52,5,0.607407,0.776829,0,137,0,0.009505,0
22210,,,other,5348,98,276,421,2,0,1,1,2,0.571429,0.625,0,140,0,0.000011,0
22211,,,other,38699,177079,1884,2243,1844,0,3,3,2,0.8,0.875,0,68,0,0.000135,0
22212,,,other,17859,75517,32,0,648,0,1,1,2,0.666667,0.75,0,146,0,0.000067,0
22214,,,other,4012,306,489,19152,25,0,1,1,1,1,1,0,123,0,0.000011,0
22216,,,other,6657,2607,1202,16770,43,0,1,1,1,1,1,0,39,0,0.000008,0
22227,,,other,428,79533,2308,7,465,0,21,21,10,0.207585,0.295536,0,137,0,0.003776,0
22228,,,normal,47431,2867,2155,1353,39,2,1,3,19,0.093514,0.112307,502.166667,27,0.003309,0.000024,0.000165
22233,,,other,10029,8435,3004,17305,297,0,4,4,2,0.833333,0.9,0,111,0,0.000035,0
22240,,,other,4529,2252,1245,16807,20,0,1,1,5,0.329412,0.372619,0,97,0,0.000004,0
22241,,,other,22672,183297,1655,84041,1741,0,16,16,2,0.9,0.944444,0,146,0,0.003315,0
22242,,,other,32691,809,699,11112,199,0,2,2,1,1,1,0,27,0,0.000057,0
22244,,,other,44831,125238,1168,20,2720,0,3,3,1,1,1,0,68,0,0.000121,0
22247,,,other,58796,12013,4854,50529,23,0,4,4,1,1,1,0,113,0,0.008428,0
22250,,,other,66951,9016,3986,63841,161,0,3,3,2,0.578947,0.636364,0,39,0,0.000253,0
22252,,,other,15370,1060114,530,230,813,0,17,17,3,0.735294,0.833333,0,137,0,0.002718,0
22258,,,normal,81,3689,50,1655,12,0,0,0,0,0,0,0,137,0,0,0.000139
22262,,,other,1950,353560,506,848,203,0,2,2,1,1,1,0,97,0,0.00002,0
22264,,,other,13086,4597,1775,21152,107,0,1,1,1,1,1,0,39,0,0.000001,0
22265,,,other,5826,687,323,635,86,0,1,1,1,1,1,0,146,0,0.000062,0
22266,,,other,40713,6348,5512,7053,778,0,7,7,2,0.888889,0.9375,0,130,0,0.000031,0
22268,,,other,3033,1139,545,116,44,0,1,1,2,0.666667,0.75,0,146,0,0.000215,0
22273,,,other,81812,13479,516,18845,118,0,10,10,3,0.681818,0.811111,0,137,0,0.001138,0
22276,,,other,31375,196416,6194,19318,1312,0,1,1,1,1,1,0,53,0,0.000002,0
22277,,,other,198248,2459,847,206,44,0,2,2,1,1,1,0,137,0,0.000089,0
22278,,,other,140919,24408,2024,326827,393,0,3,3,2,0.6,0.666667,0,113,0,0.001207,0
22284,,,normal,2489,18610,589,491,177,0,0,0,0,0,0,0,68,0,0,0.000139
22286,,,other,6161,9623,463,184,507,0,1,1,1,1,1,0,146,0,0.000031,0
22287,,,normal,263,521,231,1520,7,0,0,0,0,0,0,0,123,0,0,0.000139
22293,,,normal,9743,105625,10855,8666,1307,0,2,2,8,0.22619,0.288409,0,53,0,0.000025,0.000139
22302,,,other,109562,37945,2776,127437,795,0,2,2,2,0.5625,0.611111,0,39,0,0.000055,0
22303,,,other,131563,35087,963,11602,542,0,1,1,1,1,1,0,111,0,0.000003,0
22305,,,other,10995,12426,457,36174,99,0,1,1,1,1,1,0,39,0,0.000006,0
22307,,,other,6750,31316,328,449,138,0,1,1,1,1,1,0,111,0,0.000001,0
22312,,,other,36167,30836,1032,3204,854,0,18,18,17,0.152542,0.217679,0,113,0,0.00247,0
22317,,,other,39889,17314,202,4532,227,0,1,1,18,0.10174,0.120724,0,27,0,0.000001,0
22319,,,other,2038,3188,1194,2192,35,0,3,3,1,1,1,0,137,0,0.000667,0
22320,,,other,21851,768,655,20271,51,0,3,3,1,1,1,0,137,0,0.00022,0
22322,,,other,2276,3557,806,1292,137,0,1,1,1,1,1,0,34,0,0.000001,0
22344,,,other,16434,1391,3372,36,51,0,1,1,1,1,1,0,68,0,0.000075,0
22346,,,other,25355,7140,945,10005,249,0,2,2,2,0.75,0.833333,0,53,0,0.000486,0
22348,,,normal,8289,304,536,7265,3,1,0,1,0,0,0,0,137,0,0,0.000321
22351,,,other,280893,63791,95,717,256,0,2,2,2,0.75,0.833333,0,97,0,0.00002,0
22353,,,normal,1263,1039,766,401,24,0,0,0,0,0,0,0,111,0,0,0.000139
22357,,,other,13458,85445,928,4109,2026,0,1,1,2,0.666667,0.75,0,111,0,0.000018,0
22358,,,other,34522,2170,893,18857,14,0,2,2,1,1,1,0,137,0,0.000293,0
22362,,,normal,54076,1370349,724,2563,1352,0,1,1,2,0.666667,0.75,0,111,0,0,0.000139
22363,,,other,5613,1767,1276,1637,30,0,1,1,1,1,1,0,39,0,0.000003,0
22369,,,other,5952,841,590,7423,5,0,1,1,2,0.666667,0.75,0,97,0,0,0
22372,,,other,75856,5170,170,34944,32,0,1,1,1,1,1,0,97,0,0.000001,0
22374,,,other,35025,1743,957,6831,23,0,2,2,1,1,1,0,137,0,0.000138,0
22377,,,other,20944,184,211,14911,2,0,1,1,1,1,1,0,137,0,0.000166,0
22379,,,other,12724,4748,660,3282,120,0,9,9,19,0.135799,0.186727,0,113,0,0.009731,0
22381,,,other,104775,1123,363,406,6,0,2,2,2,0.75,0.833333,0,137,0,0.000194,0
22382,,,normal,41673,1289,673,13389,6,1,0,1,0,0,0,0,137,0.000001,0,0.000193
22386,,,other,3582,4417,301,396,92,0,1,1,1,1,1,0,68,0,0.000073,0
22389,,,other,54226,670,543,9302,28,0,18,18,2,0.875,0.928571,0,137,0,0.002877,0
22391,,,other,224094,2124,1477,35958,72,0,2,2,2,0.75,0.833333,0,137,0,0.000248,0
22392,,,normal,8302,121821,1383,7937,1961,1,1,2,3,0.5,0.566667,789,146,0.000092,0,0.000156
22394,,,normal,35029,13663,4829,31376,126,6,8,14,13,0.164193,0.247588,6398.539516,113,0.006307,0.004312,0.000592
22398,,,other,4623,1297,1319,3500,5,0,3,3,2,0.8,0.875,0,137,0,0.000296,0
22400,,,other,508,6567,541,6412,159,0,4,4,13,0.15602,0.183994,0,113,0,0.000096,0
22402,,,other,3179,2036,780,3827,1,0,4,4,11,0.159034,0.191154,0,113,0,0.001983,0
22404,,,normal,8590,723,897,26079,48,1,0,1,0,0,0,0,146,0.000076,0,0.000145
22405,,,other,10204,6908,744,411,255,0,2,2,1,1,1,0,146,0,0.000109,0
22411,,,other,9665,6799,3889,7790,148,0,2,2,3,0.5,0.583333,0,146,0,0.000277,0
22412,,,other,6233,29122,1549,1692,407,0,4,4,1,1,1,0,70,0,0.000451,0
22413,,,other,5113,242,435,5955,4,0,1,1,3,0.5,0.611111,0,137,0,0.00025,0
22415,,,other,22813,204785,1572,10547,2857,0,3,3,2,0.714286,0.8,0,111,0,0.000023,0
22416,,,other,18789,664,321,7741,7,0,1,1,1,1,1,0,137,0,0.000031,0
22417,,,other,87567,10130,316,2091,364,0,1,1,1,1,1,0,27,0,0.000001,0
22421,,,other,5689,39166,70,206,1144,0,1,1,1,1,1,0,77,0,0.000002,0
22423,,,other,57045,345410,17947,50113,6715,0,8,8,5,0.447368,0.644118,0,146,0,0.001503,0
22430,,,other,1174,433,397,7579,11,0,1,1,1,1,1,0,137,0,0.000126,0
22434,,,other,2793,4825,141,556,28,0,9,9,5,0.35,0.493333,0,137,0,0.002168,0
22438,,,normal,3510,147,292,16408,0,2,0,2,0,0,0,0,27,0.000146,0,0.000581
22443,,,other,23267,207558,186473,12066,386,0,1,1,2,0.666667,0.75,0,169,0,0,0
22445,,,other,65004,308,275,36791,40,0,4,4,1,1,1,0,20,0,0.000129,0
22447,,,other,24,1360,0,27,10,0,1,1,2,0.666667,0.75,0,137,0,0.000096,0
22448,,,other,609,624,433,11810,2,0,2,2,1,1,1,0,137,0,0.000334,0
22452,,,normal,9284,73232,760,39,1479,0,0,0,0,0,0,0,68,0,0,0.000139
22456,,,other,11649,31421,1454,4469,1010,0,4,4,17,0.117309,0.140428,0,146,0,0.000686,0
22461,,,other,21788,712,462,6483,31,0,2,2,17,0.095867,0.11181,0,113,0,0.000007,0
22462,,,other,21742,1488,159,979,3,0,1,1,1,1,1,0,97,0,0,0
22468,,,other,37908,2650,311,15466,11,0,1,1,1,1,1,0,97,0,0.000011,0
22469,,,other,13762,1877,388,1165,6,0,1,1,1,1,1,0,137,0,0.000039,0
22470,,,other,5436,3945,71,694,122,0,1,1,1,1,1,0,111,0,0.000014,0
22471,,,other,15124,11558,3045,7786,331,0,1,1,1,1,1,0,68,0,0.000033,0
22474,,,normal,509,526920,29,124,26,0,0,0,0,0,0,0,27,0,0,0.000139
22477,,,other,2979,161834,222,267,88,0,3,3,4,0.432432,0.520833,0,53,0,0.000115,0
22482,,,other,5415,26299,6523,1111,435,0,2,2,4,0.411765,0.547619,0,111,0,0.000049,0
22485,,,other,10817,12062,157,30512,47,0,1,1,1,1,1,0,137,0,0.000263,0
22494,,,normal,258736,6698,4322,205315,238,0,0,0,0,0,0,0,146,0,0,0.000139
22500,,,other,64135,13682,1097,80461,273,0,6,6,4,0.466667,0.636905,0,39,0,0.000046,0
22503,,,other,14189,53949,1002,26,1527,0,4,4,17,0.120511,0.151791,0,111,0,0.000147,0
22505,,,other,5335,744,635,23629,12,0,1,1,2,0.666667,0.75,0,146,0,0.000065,0
22508,,,normal,1771,1764,1028,599,102,1,2,3,10,0.160714,0.225496,35,146,0,0,0.000402
22509,,,other,8702,2364,497,18,79,0,1,1,11,0.144833,0.16897,0,113,0,0.000019,0
22517,,,other,604,10718,217,165,158,0,1,1,1,1,1,0,146,0,0.000147,0
22521,,,other,1827,4766,33,423,75,0,2,2,17,0.13229,0.167795,0,146,0,0.000161,0
22527,,,other,2100,910,783,1463,40,0,2,2,1,1,1,0,112,0,0.000037,0
22531,,,other,19735,52074,6384,5963,1236,0,1,1,1,1,1,0,112,0,0,0
22534,,,other,543,41144,91,14,695,0,5,5,10,0.182987,0.23331,0,113,0,0.009585,0
22535,,,other,84922,6242,186,38061,31,0,3,3,2,0.8,0.875,0,27,0,0.00003,0
22538,,,other,20907,33346,1261,34210,695,0,2,2,1,1,1,0,146,0,0.000209,0
22539,,,other,39429,14393,2917,79689,424,0,1,1,1,1,1,0,146,0,0.000079,0
22542,,,other,4966,8020930,692,469,20361,0,1,1,1,1,1,0,146,0,0.000046,0
22546,,,other,978,32173,319,17377,167,0,1,1,1,1,1,0,68,0,0.000064,0
22548,,,other,883,8122265,281,6472,7612,0,17,17,12,0.145672,0.22631,0,137,0,0.001784,0
22550,,,other,39940,6414,2882,34321,172,0,7,7,2,0.733333,0.818182,0,137,0,0.001057,0
22551,,,normal,150847,74375,4682,4927,339,0,5,5,2,0.857143,0.916667,0,53,0,0.000001,0.000139
22554,,,other,47387,28236,5194,121112,275,0,5,5,1,1,1,0,100,0,0.000341,0
22560,,,other,102552,17168,5273,124199,160,0,1,1,12,0.178,0.202756,0,113,0,0.000519,0
22568,,,other,64395,4238489,44358,9833,9569,0,20,20,1,1,1,0,137,0,0.00238,0
22580,,,other,75173,23730,1735,3871,215,0,2,2,1,1,1,0,137,0,0.000348,0
22581,,,other,36478,589,1317,49064,13,0,3,3,2,0.8,0.875,0,137,0,0.000329,0
22582,,,other,12821,5126417,1283,31288,4734,0,3,3,5,0.2875,0.374638,0,68,0,0.000042,0
22584,,,other,14443,38045,617,20363,1005,0,2,2,2,0.75,0.833333,0,125,0,0.000067,0
22585,,,other,89981,89752,1909,34628,1192,0,52,52,19,0.117463,0.209008,0,146,0,0.009455,0
22587,,,other,14344,7539,384,108,61,0,2,2,1,1,1,0,137,0,0.000372,0
22588,,,normal,66,2328,28,71,8,1,0,1,0,0,0,0,112,0.000004,0,0.000155
22591,,,other,901,3624,1074,2369,56,0,2,2,1,1,1,0,111,0,0.000026,0
22596,,,other,29365,42831,41421,20773,111,0,2,2,1,1,1,0,113,0,0.005106,0
22600,,,other,21594,2845,238,41644,15,0,2,2,2,0.75,0.833333,0,27,0,0.000007,0
22602,,,other,7670,4527,788,273,78,0,1,1,1,1,1,0,137,0,0.000063,0
22606,,,other,6212,962,162,2680,49,0,1,1,1,1,1,0,68,0,0.000052,0
22609,,,other,1201,186791,100,3,306,0,4,4,1,1,1,0,137,0,0.000343,0
22611,,,normal,69182,1905,971,46435,11,2,0,2,0,0,0,0,137,0.000044,0,0.000167
22615,,,other,20157,4436,4989,8077,45,0,1,1,1,1,1,0,146,0,0.000062,0
22619,,,other,6981,242491,2387,5251,2799,0,1,1,1,1,1,0,27,0,0.00006,0
22625,,,other,4597,2186,692,1011,159,0,1,1,1,1,1,0,112,0,0.000003,0
22626,,,other,82537,81686,11051,487901,1552,0,1,1,1,1,1,0,39,0,0.000004,0
22633,,,normal,2147,216,1088,7416,4,1,0,1,0,0,0,0,113,0,0,0.000275
22637,,,other,32353,14040,1077,21666,488,0,2,2,2,0.666667,0.75,0,146,0,0.000042,0
22638,,,normal,13474,405,299,2319,4,0,0,0,0,0,0,0,100,0,0,0.000139
22640,,,other,240850,9997,86,53990,74,0,1,1,2,0.666667,0.75,0,97,0,0,0
22641,,,other,10437,1496323,82,170,4931,0,50,50,3,0.876923,0.935673,0,146,0,0.008053,0
22642,,,other,74432,32417,20817,13431,99,0,2,2,6,0.316832,0.357813,0,137,0,0.000372,0
22643,,,other,33205,1159,631,482,15,0,3,3,1,1,1,0,137,0,0.000727,0
22647,,,other,27532,1906,867,16084,19,0,4,4,2,0.833333,0.9,0,137,0,0.00032,0
22651,,,other,62418,122599,1040,2289,3776,0,1,1,1,1,1,0,68,0,0.000026,0
22657,,,other,167825,95715,88033,16898,945,0,3,3,19,0.114852,0.13628,0,113,0,0.003568,0
22661,,,other,109268,16881,96,3110,662,0,1,1,19,0.099558,0.11404,0,146,0,0.000067,0
22669,,,other,2869,866,545,8437,52,0,1,1,1,1,1,0,146,0,0.000098,0
22671,,,other,16820,3403,1575,1411,171,0,1,1,21,0.097432,0.110443,0,146,0,0.0003,0
22672,,,normal,19639,374,261,16949,10,1,0,1,0,0,0,0,20,0,0,0.000256
22673,,,other,39283,17023,74,46399,57,0,1,1,15,0.117483,0.141785,0,113,0,0.000036,0
22679,,,other,8833,913,405,6238,54,0,10,10,3,0.5625,0.660494,0,137,0,0.0014,0
22683,,,other,48010,678885,2641,1249,4228,0,7,7,3,0.714286,0.833333,0,125,0,0.000471,0
22689,,,other,25819,12001,731,2116,65,0,1,1,1,1,1,0,27,0,0.000069,0
22691,,,other,5898,2674,209,46362,31,0,1,1,3,0.47619,0.516667,0,137,0,0.000042,0
22692,,,other,6217,2122,326,8684,17,0,1,1,1,1,1,0,137,0,0.00015,0
22694,,,normal,1930,2175,1032,2397,62,0,0,0,0,0,0,0,146,0,0,0.000139
22699,,,other,8176,82327,1398,2746,496,0,1,1,4,0.339286,0.385965,0,68,0,0.000011,0
22701,,,other,15553,5970,2015,19888,236,0,2,2,3,0.5,0.611111,0,111,0,0.000007,0
22702,,,other,99408,3190334,346,1914,23204,0,27,27,15,0.153803,0.215078,0,27,0,0.001344,0
22703,,,other,1770,32179,29935,346,187,0,3,3,1,1,1,0,137,0,0.000482,0
