Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length,number urls,baddies
17573,other,2150,8156,79,480,102,0.096100876,0.384781788,107,168,32,2,121.57,156,10
17577,other,4785,351,299,3637,32,0.119082423,0.460482558,18,83,116,3,113.7889447,150,17
17579,other,1483,236,314,453,15,0.148077201,0.472468521,87,53,147,7,123.085,232,16
17586,other,56030,25254,636,2875,1541,0.088378798,0.407075655,28,189,11,4,142.64,302,19
17589,other,7308,31077,1116,358,828,0.08704383,0.41278846,335,142,58,26,157.975,303,25
17597,other,107979,10633,7420,111271,531,0.175114905,0.496349572,145,16,183,0,94.79396985,122,13
17599,other,108447,37640,226,571,351,0.114507461,0.484517047,19,143,57,39,118.655,100,13
17600,other,11600,2619,183,5123,19,0.070567085,0.552371032,167,76,124,17,140.34,114,19
17604,other,149289,40676,39296,25257,338,0.043809231,0.486210366,120,109,91,4,106.055,160,24
17605,other,15209,38631,540,250,421,0.131729296,0.473919029,25,169,31,18,93.46,109,4
17610,other,32065,10314,2055,1721,474,0.114812482,0.533332639,24,197,3,94,154,254,39
17612,other,26718,12917,7464,110,52,0.051756414,0.601342929,12,143,56,44,79.25628141,142,73
17615,other,12467,61263,1087,8055,203,0.452631579,0.457894737,39,127,73,46,124.24,207,6
17620,other,134685,2993,965,15186,19,0.081266141,0.63036353,2,178,22,27,54.45,59,39
17621,other,5469,5099878,39698,4725,17691,0.146938897,0.426769445,246,200,0,0,141.22,278,17
17624,other,17174,5937,2671,9,190,0.154169264,0.474351962,143,93,107,4,108.53,190,20
17633,normal,6129,29321,287,11034,859,0.117548425,0.553119904,102,159,41,21,114.06,84,47
17636,normal,3191,2733,2025,2925,29,0.144953235,0.481229531,207,51,149,21,165.46,179,13
17641,other,4292,8734,405,183,313,0.158243996,0.443841853,428,131,69,14,161.375,253,24
17648,other,10402,21774,2042,90,878,0.123219993,0.474751709,32,128,72,46,138.01,238,14
17649,other,2717,1147,832,1851,18,0.287409704,0.550199105,490,5,195,0,141.05,356,13
17651,other,15547,17846,1553,13255,334,0.338750966,0.589589185,116,91,109,11,139.865,225,7
17652,other,42466,5458,1438,23183,29,,,,,,,,,
17653,other,1824,2219,430,640,81,0.215343302,0.46798716,292,57,143,1,141.9,231,12
17655,other,108914,10809,4579,41627,112,0.068663898,0.530087966,4,55,143,27,75.24747475,173,60
17656,other,4194,2186,481,627,73,0.079384452,0.404951626,116,83,117,17,134.565,231,21
17658,other,3673,18443,753,4755,322,0.132933246,0.444128292,344,71,129,22,169.185,225,25
17661,other,846,131542,2029,2038,357,0.086617617,0.487125296,0,199,1,33,82.605,175,14
17664,normal,65123,8049,321,10918,79,0.045236191,0.440792247,35,129,71,24,120.46,110,17
17665,other,25201,75186,1707,1376,783,0.101816649,0.48492537,77,80,120,12,135.065,143,12
17667,other,17838,714,604,12922,29,0.057532459,0.563185776,6,79,120,23,76.05025126,124,30
17669,other,176593,2791,1981,187246,76,0.084100292,0.559105324,3,87,113,0,81.875,49,45
17672,other,3906,412,292,2653,20,0.232425689,0.492396591,137,159,41,9,106.92,194,1
17677,normal,6245,439912,12088,101,366,0.188101551,0.535781626,0,197,3,0,53.18,199,3
17678,other,15802,42739,50,5861,43,0.077289613,0.500208356,53,116,84,24,145.59,120,19
17680,other,50,60,254,12,0,0.041716804,0.47278757,55,34,16,0,122.68,29,13
17681,other,29238,7945,924,23300,92,0.126302471,0.47623251,33,145,55,24,98.835,131,10
17682,other,64700,225027,956,1264,2309,0.123979236,0.479960288,111,132,68,6,126.505,177,18
17683,other,16534,13297,2557,2055,267,0.161880018,0.508798578,191,135,65,1,133.35,142,26
17686,other,9495,12748,415,15,478,0.121186051,0.466000593,96,177,23,29,144.175,234,13
17690,other,160874,1756,910,1477,63,0.058077078,0.568834903,11,168,32,47,69.645,129,60
17692,other,12771,166702,1786,243,2287,0.221133113,0.503165997,108,123,77,20,97.235,224,6
17693,other,132166,102601,411,30,1599,0.033971233,0.387988229,10,198,2,0,100.575,223,11
17697,other,115683,2099,645,10749,108,0.043841344,0.491305043,9,97,103,35,115.37,153,25
17699,normal,4413,167,161,2482,0,0.049259196,0.522086961,0,194,5,3,83.57286432,29,54
17700,other,13561,5715,4,0,22,0.071670332,0.472116325,1,199,1,0,34.17,1,0
17701,other,32,27360,0,28,265,-0.16875,0.384375,0,32,0,0,47.75,32,0
17702,other,8508,5495,176,9529,29,0.192084908,0.474962742,103,68,132,22,96.675,149,20
17704,normal,319374,38877,2312,4801,825,0.166643113,0.545745206,40,150,50,65,98.8,165,21
17711,other,30772,515033,365,1265,6282,0.151431147,0.495350308,21,200,0,0,87.49,87,10
17712,other,44031,35972,906,5623,1141,0.05382108,0.468901975,30,100,100,39,152.71,251,14
17713,normal,17958,898,843,6787,53,0.110714454,0.473091763,23,190,10,58,146.31,173,25
17716,other,110202,172762,1226,73715,3201,0.077387244,0.556682221,3,137,62,10,107.1507538,80,33
17721,normal,6237,731,204,7886,28,0.088330789,0.514137455,35,150,50,16,113.685,78,31
17724,other,3324,3730,654,1121,37,0.087580585,0.438872411,215,92,108,18,141.44,139,14
17725,other,54048,6367,69,92124,15,0.5,0.6,12,120,80,0,68.2,15,3
17726,other,65662,2975,976,74667,53,0.17485731,0.539615682,26,172,28,16,97.935,47,16
17729,other,46355,77692,2070,11159,1222,0.056537331,0.478382102,8,190,10,1,125.55,391,27
17732,other,4927,958,758,3316,34,0.071262059,0.511601203,62,170,30,15,159.95,146,40
17734,other,46060,14699,1221,14502,1039,0.017994461,0.534711676,13,56,144,34,134.95,199,27
17738,other,15099,9589,852,21550,431,0.123261757,0.475117733,65,155,45,4,133.66,192,29
17742,other,6454,2901,158,535,62,0.214564378,0.498631332,141,170,30,9,125.775,212,175
17747,other,4983,2127,1080,772,15,0.050476894,0.428476541,161,24,176,9,140.035,189,24
17751,other,19510,98364,1253,11836,1087,0.119328457,0.476850546,11,181,19,23,93.31,97,21
17754,other,76531,15267,1456,56372,715,0.071263633,0.543543467,10,188,12,8,87.11,50,15
17758,normal,3980,2671,901,13245,91,0.084855813,0.488031534,7,134,66,1,91.275,61,14
17759,other,635,12861,5525,6040,92,0.171141914,0.562775882,6,200,0,15,70.5,127,12
17763,other,36771,3227,3037,20873,47,-0.012962628,0.503495119,8,133,59,6,85.69791667,111,48
17766,other,110124,14183,9968,209100,387,0.04119639,0.565097485,0,17,183,0,73.57,1,31
17770,other,26064,17052,992,4304,635,0.096179946,0.472494456,129,120,80,17,141.815,249,18
17775,other,69110,61107,1086,5816,3740,0.068067776,0.54474844,10,49,151,22,121.74,173,25
17779,other,27,815,3,0,0,0.043455564,0.413152534,104,27,0,0,132.037037,22,1
17785,other,7482,104838,565,504,778,0.160033911,0.450908782,53,175,25,8,91.715,184,9
17787,other,2844,976,408,2394,12,0.254664515,0.51789228,117,89,110,5,119.0552764,136,19
17788,other,70140,9731,3101,72347,145,0.109080766,0.571036205,12,16,184,0,75.59,12,37
17790,other,7527,253,899,52474,3,0.03074721,0.527705271,5,122,77,9,90.88442211,117,28
17793,other,1165,2313,646,672,0,-0.070833333,0.344791667,96,14,186,0,120.285,102,6
17794,normal,4106,74,463,5893,3,0.010292977,0.490105153,32,35,165,32,127.24,193,32
17795,normal,75538,1051,823,820,14,0.158342795,0.523271965,15,160,40,40,92.735,119,14
17796,other,3182,984,449,640,42,0.106374446,0.423341124,4,165,35,7,116.165,71,8
17798,normal,13874,270,207,14458,13,0.065029743,0.510311922,4,140,57,16,92.52284264,81,42
17801,other,13534,3958,3851,17454,38,0.112229806,0.506207304,18,90,110,4,106.83,69,37
17803,other,51,564,1,0,8,-0.002955673,0.245036977,0,51,0,1,149.5686275,103,1
17805,other,17316,948,923,18887,13,0.075803305,0.521834627,15,35,165,0,67.315,19,41
17810,other,9572,3465,504,25937,14,-0.011374836,0.522344435,4,178,22,8,96.28,43,22
17816,other,32236,62875,4732,15848,2399,0.151812271,0.504139811,31,118,82,9,114.405,179,10
17817,other,367161,10863,1046,2021,345,0.070175398,0.569535825,12,146,54,38,103.81,124,36
17819,other,11233,53067,814,5629,189,0.199033741,0.511572096,91,70,130,1,105.145,185,5
17822,other,26951,862,256,12190,3,0.077632299,0.522211583,23,137,63,62,103.09,184,49
17823,other,18703,26037,182,1947,201,0.084566534,0.438103132,34,195,5,6,137.73,117,18
17825,other,161403,2883,586,3453,27,0.08011617,0.574767032,18,124,76,15,57.255,81,55
17826,other,14443,1129,491,2835,28,0.043753403,0.552894426,12,152,48,12,62.29,55,65
17827,other,21932,9123,386,96926,177,0.082596744,0.592927148,6,173,27,7,56.895,79,8
17830,other,9252,909255,647,51,7699,0.192722395,0.479271933,118,181,19,9,132.56,199,12
17831,other,2688,119313,165,365,2429,0.168874208,0.523152234,106,144,56,14,134.205,321,22
17832,other,157976,19838,1588,90344,688,0.075477749,0.452846667,52,119,81,35,121.085,151,30
17833,other,3239,1266827,42,28,468,0.360640881,0.691678901,40,172,28,0,117.075,178,1
17834,other,29318,101088,78707,1808,1471,0.20202381,0.598538169,325,139,61,0,108.975,269,12
17835,other,101269,10064,2854,53949,21,0.078341296,0.36591028,158,133,67,21,147.94,184,18
17836,other,3584,14145,5047,1062,55,0.094540807,0.591965103,2,122,77,41,89.42211055,119,80
17837,other,18837,1083446,159,3600,9106,0.136667727,0.484221736,102,126,74,0,134.1,306,15
17839,other,6347,38116,8837,1493,324,0.14339135,0.473688203,64,132,68,0,78.925,201,12
17844,other,34466,11193,1143,4542,266,0.149269876,0.527996232,36,184,16,10,100.81,72,14
17845,other,997,285,28,414,6,,,,,,,,,
17847,other,10503,16559,421,75704,299,0.079891049,0.532034057,5,125,75,15,115.44,61,17
17852,other,29895,8340,492,258925,280,0.085978446,0.524080643,18,75,125,0,92.995,75,20
17853,normal,2282,5351,953,466,318,0.062003666,0.470414613,82,137,63,1,119.29,192,14
17854,normal,5041,223913,861,4095,4609,0.104431881,0.413642551,75,136,63,3,111.1256281,233,10
17855,normal,187945,6333,3541,1340,309,0.104167246,0.47198671,35,96,104,28,107.89,177,16
17858,other,67143,3379,516,88817,49,0.064391962,0.57123127,2,54,146,11,94,129,58
17863,other,589,26824,90,154,73,0.047250156,0.443260962,267,178,22,6,133.01,70,19
17868,normal,8813,738,409,4551,29,0.070346217,0.51755086,13,181,19,3,94.13,52,15
17871,other,69,15,21,82,0,0.108848417,0.50703125,12,69,0,0,60.95652174,63,2
17878,other,5861,18616,1320,2541,581,0.14456296,0.525645516,8,139,61,42,144.23,243,17
17880,other,1278,16224,265,184,0,0.208628042,0.51347374,19,174,26,24,138.68,198,10
17884,other,190833,6653958,5840,6068,24735,0.077386691,0.484804615,84,153,47,0,105.46,260,15
17892,other,115362,1363834,4256,930,8434,0.196719321,0.644403227,105,36,164,21,112.38,201,29
17893,other,25145,3734,402,25951,35,0.034028858,0.514815175,37,52,148,10,86.585,61,21
17894,other,1479,8135,348,4941,64,0.140396045,0.512946753,107,91,106,27,109.9593909,171,6
17895,hateful,8368,745,1153,8888,5,0.050669438,0.436901759,32,82,105,7,120.1122995,82,40
17897,other,12495,763,239,16,8,0.107252575,0.491469695,40,150,50,9,117.815,141,10
17901,other,22854,31103,9804,17334,173,0.098349897,0.54051652,78,92,108,6,136,154,20
17902,other,22787,161142,228,6112,3416,0.012478753,0.496998137,9,157,43,7,84.63,113,16
17904,other,104588,5103,307,30327,297,0.163934995,0.600635997,68,84,111,10,63.72307692,177,23
17905,other,25656,11638,885,9828,87,0.100062402,0.500119302,40,57,140,25,128.142132,180,19
17908,other,41254,193343,94862,1149,1221,0.052952939,0.549724118,8,173,27,2,76.89,190,11
17911,other,12683,25698,1780,517,497,0.146205405,0.390424835,104,176,24,6,146.045,268,13
17917,other,165,17387,172,3244,87,0.098564626,0.574790816,2,154,11,8,52.91515152,34,22
17921,other,61532,20992,858,8768,669,0.037265587,0.49759134,48,64,136,56,152.56,203,40
17923,other,14898,32402,225,3940,698,0.099757633,0.46306007,2,199,1,52,77.45,181,33
17926,other,60809,5680,2343,13468,92,0.113431042,0.555088724,2,182,12,1,51.8556701,130,18
17937,other,260347,1912,261,8527,64,0.031703589,0.484056442,6,148,52,63,83.845,133,38
17938,other,133,505,336,1059,6,0.104792413,0.562295686,16,128,5,8,114.0225564,24,11
17940,other,41,544,41,1,0,0.390014291,0.628390221,63,33,8,0,120.3414634,56,9
17941,other,28435,158106,6130,290,2274,0.149989054,0.569029444,60,200,0,0,99.51,74,9
17943,other,48,103,71,3,1,0.069123517,0.40186864,37,44,4,0,134.5208333,58,3
17944,other,24867,11612,1399,11808,76,0.047078671,0.472688938,71,135,65,27,133.55,78,36
17947,other,34241,1899433,114828,14361,3477,0.023949215,0.561649027,0,200,0,34,95.92,154,48
17950,normal,4439,685,548,44,0,0.07700324,0.545055509,46,95,104,34,77.90452261,96,20
17951,normal,6928,1345,1064,587,104,0.087590743,0.279170869,12,194,6,0,139.115,293,21
17956,other,44133,13162,13558,2596,269,0.095388571,0.464007294,127,133,67,1,122.49,67,26
17960,other,89450,5218,571,65863,52,0.153019205,0.53074986,36,102,98,6,84.29,72,14
17961,other,4669,8638,3173,5174,200,0.066629072,0.443326033,69,99,101,13,117.175,183,29
17963,other,13346,42289,1660,623,633,0.111339974,0.419325489,144,184,16,2,143.44,309,7
17968,other,14536,4072,3571,2499,264,0.086384035,0.451926063,29,133,67,29,130.265,163,13
17969,other,349,312,449,932,13,0.258616888,0.552059137,234,84,116,6,136.515,146,29
17976,normal,4539,14576,377,10975,119,0.118096113,0.51473545,134,159,41,10,88.585,115,9
17983,other,1867,8809,336,1,299,0.195049739,0.465420908,27,140,60,10,139.625,217,15
17989,other,17101,6508,737,2855,234,0.055624352,0.488512863,16,154,46,35,113.535,137,19
18003,other,29503,47430,254,18590,1281,0.065742485,0.469663265,9,154,46,54,156.77,193,13
18005,normal,28497,21989,965,200,180,0.324715017,0.465042306,33,190,10,2,90.115,144,9
18006,other,78526,305136,3427,14408,3669,0.097843379,0.483313464,0,200,0,0,152.525,398,18
18008,normal,1388,540,362,746,18,0.296488024,0.554566674,205,166,34,42,126.14,192,8
18011,other,18979,7770,1943,8972,351,0.132570957,0.480878143,26,180,20,78,153.62,200,36
18012,other,34226,16563,12447,47,592,0.070620391,0.53258934,39,68,132,5,61.14,108,22
18014,other,4719,112038,7006,216,33,0.085908858,0.542272145,31,1,199,0,73.755,111,32
18015,other,91762,20369,897,43972,301,0.138623797,0.492883643,36,120,80,23,104.185,147,13
18018,other,2854,9945,391,713,81,0.293604137,0.499258665,188,100,99,15,140.9949749,258,28
18019,other,41550,24138,398,9947,226,0.16336871,0.539159224,1,176,24,5,68.245,30,26
18021,other,37007,3269,433,32959,23,0.214298379,0.594723911,4,156,44,4,54.43,33,15
18023,other,4740,240020,464,10155,497,0.250738294,0.553491025,58,167,33,37,116.58,137,10
18024,other,5887,2464,384,7238,45,0.079747658,0.555653629,0,52,148,13,104.125,30,27
18026,other,211127,21624,12171,1087,137,0.079640356,0.529548094,10,192,8,71,87.23,145,8
18027,other,405,3666996,253,1977,9862,0.165864995,0.478136847,42,157,43,41,113.615,209,15
18030,other,9256,2206,1426,1641,33,0.225955301,0.575532536,349,47,153,0,131.11,329,11
18031,other,2916,394566,2487,406,258,0.098466897,0.512674449,8,195,5,21,82.365,192,14
18033,other,519,23771,2609,3,150,0.12030476,0.525096634,0,196,4,0,63.26,195,14
18038,other,5407,38038,987,338,436,0.154015325,0.495442251,112,68,132,13,123.27,174,15
18045,other,2569,10038811,403,85,13191,0.140095132,0.490695733,4,192,8,1,77.7,79,17
18046,other,28964,713467,9678,14648,7807,0.148594726,0.544305625,111,40,159,21,141.4824121,216,8
18047,other,13764,35756,165,10892,307,0.228337512,0.503447307,254,150,50,28,131.82,210,21
18048,normal,35617,876,477,19980,15,0.088543576,0.517803584,25,48,149,2,80.05076142,37,19
18050,other,655,3034,132,2349,76,0.188765867,0.565825279,11,137,63,41,102.695,162,14
18051,other,16146,5420,5488,30973,11,0.05743556,0.502345021,144,101,99,4,143.375,173,33
18052,other,388234,31847,26397,7820,157,0.056736839,0.505693662,21,89,108,21,68.25888325,98,37
18060,other,10372,1425,1812,3226,26,0.264588636,0.46431621,250,111,89,29,133.21,199,12
18063,other,29870,2031,540,26104,0,0.188970588,0.555882353,52,58,142,6,106.9,100,2
18064,other,153213,5663,265,36249,151,0.097805783,0.475287958,29,118,80,19,100.6818182,72,23
18069,other,4361,88367,459,6730,1863,0.12662444,0.531300248,20,148,52,33,116.64,126,15
18076,other,69015,1656,1178,14118,97,0.101199753,0.543245336,5,151,49,10,52.12,116,26
18077,other,7851,34437,6128,1277,303,0.106441533,0.487650781,117,161,33,19,123.185567,168,19
18079,other,87,971,0,0,3,0.11615504,0.414752999,23,85,2,6,126.4827586,48,8
18084,other,330,20259,772,979,421,0.139136334,0.532002523,33,127,73,31,121.835,212,22
18086,other,149052,6441,801,613,221,0.00027594,0.533480551,10,100,98,32,78.54040404,138,74
18087,other,59322,25529,24326,4588,1487,0.094635876,0.45135102,55,195,5,0,117.595,351,9
18088,other,2811,22575,917,7683,356,0.134994032,0.520379434,16,175,25,12,99.175,83,30
18089,other,758,835,149,32,59,0.059667682,0.399210961,229,171,29,0,128.32,208,10
18093,other,505,4514,4645,4418,9,0.016380703,0.58875947,5,154,46,34,72.31,118,5
18094,other,111099,53837,1096,413,2125,0.087010974,0.476992517,20,166,34,50,106.84,119,11
18095,other,7294,931,666,3809,52,0.10151493,0.514137403,80,157,43,8,111.05,92,24
18096,other,2307,377,289,9368,1,0.100336858,0.547700703,12,63,136,12,90.22613065,115,55
18102,other,6405,6171,1065,8182,23,0.070176813,0.505103015,176,68,132,18,153.41,135,28
18105,normal,247,121,121,451,0,0.187092453,0.452922078,113,200,0,0,101.105,42,2
18110,normal,374,90,140,3100,0,0.257120489,0.571572649,11,175,25,13,71.785,82,2
18114,other,160044,50868,42762,13493,621,0.285714548,0.537103992,454,12,188,0,139.46,356,8
18121,other,8153,30760,3820,5254,736,0.019535447,0.506781515,41,91,106,3,134.9543147,240,30
18125,other,31653,2061,846,12723,39,0.08176558,0.520442036,6,85,115,16,104.78,114,35
18131,other,167751,135530,4389,11376,488,0.485150747,0.667246512,7,194,6,0,73.565,27,6
18143,other,4420,20322,274,7920,19,0.085184019,0.525240411,124,66,134,10,137.99,138,12
18145,other,6220,365152,1062,5320,2060,0.146923037,0.446867484,241,154,46,4,143.495,291,6
18146,other,1027,686,1296,49,12,0.075617488,0.411605955,322,91,109,4,124.235,159,24
18147,other,27415,1541,1252,21505,25,0.028255352,0.451434918,102,14,186,1,126.095,150,15
18148,other,1873,178326,379,726,1354,0.171641974,0.436531584,138,128,72,17,139.8,223,17
18151,other,18980,792,163,16784,11,0.075964148,0.531481481,7,170,30,16,55.81,84,31
18152,other,51491,7752,4962,26838,71,0.055393621,0.497542522,77,48,152,1,108.61,142,12
18154,normal,7358,545,578,6363,17,0.111503476,0.499805044,20,187,13,9,137.3,41,21
18158,other,3683,55114,98,178379,477,0.119052334,0.55667914,1,198,2,2,48.765,28,12
18159,other,2836,67264,190,2504,307,0.061011796,0.478948795,13,196,4,17,105.22,74,15
18160,other,5240,1261,2008,3786,40,0.07407488,0.443811765,205,75,124,25,144.3819095,195,23
18164,other,9937,10861,1797,39934,46,0.171766251,0.636562978,2,56,144,4,56.81,128,34
18166,other,82440,1270,580,51675,37,0.126881368,0.550843852,8,90,110,1,68.935,134,19
18168,other,20395,17619,345,2208,439,-0.047714932,0.464607843,406,199,1,0,127.815,383,23
18171,normal,28028,1030,30,13263,5,0.017770675,0.60980394,4,127,73,38,70.865,99,66
18172,other,14801,2071,1373,8227,37,-0.055012592,0.514966544,5,124,76,19,54.53,80,34
18174,other,76943,16006,1016,29856,384,0.168606785,0.502337531,25,134,65,25,113.2311558,121,26
18175,hateful,23303,617,379,430,11,0.040027463,0.478612208,53,45,155,15,128.35,152,17
18177,other,882,1705,249,163,46,0.081927977,0.442701045,31,171,29,46,171.875,181,17
