source,target
12851,23450
27583,67789
98193,53650
74968,91926
9387,24279
9387,60815
9387,56848
9387,15787
59338,80439
59338,64095
59338,46288
59338,27246
59338,93102
59338,13868
67826,9476
30021,2500
30021,588
30021,27087
30021,51856
30021,94634
52147,79244
20190,12782
66053,47975
66053,89925
57371,11858
57371,3406
57371,51486
18337,57810
18337,8307
18337,36022
18337,30587
18337,73268
18337,89202
18337,269
18337,59668
5103,67246
99833,62785
99833,58322
87534,58898
46483,13307
70764,94182
70764,90039
97641,10213
97641,0
86982,90267
86982,87122
86982,99304
86982,16487
86982,34299
86982,22089
86982,77878
86982,4541
86982,75439
86982,26561
86982,86645
86982,56073
86982,58059
86982,54064
86982,10991
86982,22382
86982,59380
86982,29271
86982,36778
86982,583
86982,85035
86982,33519
86982,43417
86982,93102
8745,25264
50390,12871
93591,77638
93591,76077
95142,27109
95142,85398
95142,4742
95142,22197
95142,54109
95142,43345
5739,58322
5739,89223
13331,94094
13331,77620
13331,60960
13331,14451
13331,82709
13331,69031
13331,84568
92772,40327
92772,29
39366,77878
39366,73664
39366,61502
39366,20010
39366,88114
39366,79520
39366,52667
39366,60081
39366,83740
57879,40330
48971,54657
48971,9433
59351,76753
567,23061
86,13446
86,78247
86,30403
18437,75495
97245,51856
97245,94634
56881,39314
40386,93124
77107,33769
77107,41233
80623,34521
20026,84450
59597,63303
54963,3198
60489,53465
60489,2324
60489,96050
60489,44130
60489,50758
60489,26168
60489,22982
60489,24494
60489,70210
60489,48836
60489,23509
60489,99284
60489,79452
60489,72416
60489,79631
60489,96395
60489,44752
60489,87067
60489,64205
60489,53215
60489,67585
60489,74077
60489,61745
60489,78938
60489,83447
60489,75345
60489,30821
60489,58583
60489,23349
60489,56408
60489,39871
60489,23370
60489,96583
60489,88046
60489,23468
60489,61948
60489,6109
60489,92019
60489,99165
49711,18774
49711,57412
49711,80010
49711,44589
49711,56855
49711,20645
49711,99211
49711,85035
49711,29897
49711,27187
49711,25169
49711,70945
49711,30120
49711,35123
49711,74129
49711,22971
49711,24275
49711,74057
49711,43438
49711,27528
49711,2209
49711,76727
49711,71224
67250,55486
56604,93108
21205,43537
21205,54790
21205,71084
21205,91410
21205,8981
21205,50983
21205,12507
21205,28442
21205,36778
21205,61631
21205,2658
21205,97965
21205,43438
21205,1607
21205,36767
21205,58701
23217,45984
64743,89664
49604,69889
49604,18774
49604,53147
49604,7277
49604,61502
49604,50983
49604,74129
49604,50499
49604,24756
49604,27707
49604,100085
49604,99211
49604,87590
63144,73140
63144,5348
63144,61868
51677,19254
51677,2428
51677,56627
51677,66317
51677,83931
51677,27246
51677,90234
51677,33122
82646,8782
100078,74532
100078,12865
100078,24828
100078,85035
100078,2801
100078,82376
100078,73808
100078,42652
100078,13966
41315,34681
41315,31833
88169,96494
71029,51352
71029,81080
73179,62646
25673,21609
91278,75208
12918,82376
12918,63698
12918,49263
12918,29559
58320,74867
58320,15229
58320,95383
58320,63309
58320,7277
58320,50318
58320,40988
58320,75954
58320,1461
58320,74057
58320,28621
58320,3185
57029,41383
57029,22089
7993,47062
28765,82552
18015,20805
18015,127
19444,58937
79951,48836
79951,77506
79951,46868
79951,91747
79951,98156
79951,14045
79951,18767
79951,56174
79951,39871
68075,91508
68075,32223
52344,22062
52344,12571
52344,35101
52344,28537
57791,12937
57791,6222
57791,61993
57791,61502
74360,4256
77802,87745
3224,653
3224,78189
3224,36979
58818,29020
8095,39538
41684,52726
41684,37654
54280,23450
54280,84911
54280,36157
54280,4759
54280,7960
54280,14726
60637,21170
60637,87745
60637,54295
60637,83135
99364,92043
99364,70179
29550,6546
88943,55212
46534,70523
11890,84722
11890,69720
11890,94094
56497,76133
60552,94861
60552,41125
60552,92881
30619,32338
30619,81932
30619,51226
30619,36485
30619,98929
55183,35304
85823,34565
85823,65867
85823,73440
85823,77880
85823,100155
99664,91555
99664,61015
6108,36004
71792,39105
71792,30425
51785,19436
51785,43825
51785,56245
51785,29904
51785,518
51785,56770
51785,61993
51785,15696
51785,61094
51785,20022
51785,86112
51785,73144
78483,43367
78483,18777
78483,73644
78483,67471
78483,93988
44491,37880
44491,2458
44491,87067
41403,19066
41403,20833
41403,87602
41403,45812
41403,10655
86705,89199
86705,21089
86705,87122
86705,44343
86705,28537
86705,93927
86705,85125
86705,79817
86705,6519
86705,79455
86705,80763
86705,26159
86705,64562
86705,14726
86705,10991
86705,63117
86705,15000
35296,29058
35296,55774
35296,72061
35296,52051
35296,26019
35296,92850
35296,567
35296,54143
35296,93584
88761,90775
88761,61735
90686,2241
90686,12079
57634,28749
7679,27789
87268,80772
21875,99362
21875,49837
21875,87685
21875,48470
57470,58703
57470,65860
47209,78722
44522,34780
44522,10398
44522,85890
44522,4742
25052,90847
7769,11695
7769,58937
7769,98612
82470,55028
17651,77945
33278,20699
33278,80763
33278,6784
33278,33972
33278,60098
33278,48558
33278,61631
33278,74472
33278,89223
33278,35743
33278,24458
62376,11695
83345,94420
24324,32620
24324,45093
24324,89590
12284,55196
12284,27979
12284,76783
12284,96436
12284,18637
12284,92850
38789,27707
80269,83056
23990,79190
23990,66707
2207,58059
2207,15665
2207,23613
45463,59785
45463,74428
45463,17794
45463,59825
45463,74844
31927,79739
67985,54269
67985,95125
20591,44648
61628,30625
48210,53370
48210,28566
28667,40879
28667,100385
22721,9987
22721,96198
82160,26168
82160,11268
82160,45232
82160,33261
54434,13940
54434,47841
54434,17320
13493,8100
13493,23733
13493,46653
13493,67604
13493,100111
13493,64857
13493,21089
13493,37534
13493,92092
13493,25264
13493,10470
13493,44139
13493,71912
13493,21813
13493,50149
13493,94217
13493,69769
13493,38645
13493,59800
54619,10393
58158,33857
18033,16937
18033,34679
18033,13263
18033,94701
18033,57412
83631,75926
75579,17758
75579,47363
75579,85103
9569,81706
9569,59154
81911,17380
81911,95078
81911,28172
53030,6784
53030,12242
53030,79807
28189,37615
28189,19318
95874,73849
95874,46917
9854,61942
9854,71053
9854,95378
55348,15450
7268,38426
7268,31431
7268,52099
65818,80397
65818,82593
33604,43537
33604,82439
33604,63076
33604,15841
33604,84735
33604,75386
33604,4532
12634,75134
12634,69437
28002,54269
62775,72425
62775,42306
34867,83740
41083,96711
58997,61547
58997,10881
58997,83769
58997,92055
58997,35397
58997,54519
58997,17713
58997,71376
58997,97829
48654,56409
69525,39762
38620,96050
38620,25976
38620,35254
38620,75709
38620,79650
38620,32998
38620,51569
38620,61242
38620,95977
38620,58212
38620,90061
38620,79604
38620,90775
88532,62868
13405,9476
13405,2733
13405,65216
3117,35752
3117,80030
8261,80439
8261,30403
8261,21089
8261,93455
8261,56688
8261,18437
8261,67845
8261,28112
8261,45821
8261,36778
12753,44752
12753,52423
86662,99304
86662,51507
86662,12937
86662,92281
17272,70518
17272,31375
17272,37473
17272,60024
17272,98914
17272,88430
32372,73419
32372,97214
32372,42652
32372,63228
32372,80010
32372,64214
38104,40725
27340,77703
63796,73579
91838,19830
37464,7744
37464,78938
75950,89925
14698,8492
27640,27169
53426,21369
25954,8466
25954,20527
25954,91029
25954,17320
25954,85676
80214,65848
80214,4983
80214,50833
94521,41633
54579,42527
54579,21856
49545,13841
49545,94473
49545,64517
49545,20607
49545,63057
49545,39399
49545,31556
49545,55456
49545,17517
49545,88027
49545,1228
49545,90486
39596,16004
77888,73579
77888,46032
25087,87996
25087,1554
70102,33340
35100,547
3580,8702
89491,89590
89491,48650
97964,97639
97964,653
97964,61777
97964,58932
97964,13840
97964,11456
97964,91029
97964,57412
97964,57834
97964,20836
97964,8557
97964,4330
97964,73419
97964,40967
97964,75902
97964,40988
97964,354
97964,42652
97964,94916
55871,69581
55871,71027
55871,71581
55871,54081
55871,22392
55871,33176
70404,18834
65964,8151
65964,90356
37558,48707
37558,18774
37558,71653
37558,58400
37558,39994
37558,52324
37558,44343
37558,90467
37558,28629
37558,95038
37558,24275
37558,63309
37558,87721
37558,57834
37558,75954
37558,13233
37558,66317
37558,25169
37558,69074
72819,48646
72819,25527
72819,97067
38797,23314
17161,57096
75724,75675
75357,57292
75357,85439
75357,40984
75357,4839
75357,98418
75357,60531
75357,57633
75357,89450
75357,65297
22211,16004
22211,48989
22211,34019
98594,43220
46065,10881
57805,2456
27820,192
27820,77060
27820,73333
55025,73099
55025,19436
55025,70847
55025,35136
55025,31083
55025,16948
55025,93694
55025,56904
55025,83135
55025,76054
55025,27911
55025,91225
55025,15874
55025,89377
55025,39288
55025,61993
13199,20699
13199,82043
13199,61914
13199,46671
13199,41112
13199,35304
68606,37936
22609,55692
22609,79809
22609,71653
22609,95105
21851,89821
21851,2817
21851,25498
47530,39808
15995,8188
15995,84381
15995,84878
76165,11168
76165,7855
68230,7475
13946,15665
13946,89223
13946,51832
13946,60927
59582,28068
59582,30432
59582,66638
59582,29276
67814,69278
30419,68111
67691,8510
13290,76427
13290,90709
13290,38769
13290,83945
13290,29947
59056,69483
78695,32667
78695,51668
78695,83817
38588,46917
95551,37391
14430,56228
14430,62359
14430,27707
95417,84234
84210,43525
84210,6021
84210,91475
84210,65848
84210,26544
84210,86447
84210,91309
84210,100026
84210,50833
53573,86445
56903,11442
56903,92270
56903,88519
52668,13307
73557,11991
73557,5484
14622,33618
14622,18559
25081,34881
24779,48650
24779,24289
24779,89590
19296,57631
19296,56073
19296,21586
19296,19701
19296,82376
19296,86760
62724,77692
16999,45938
16999,9069
68401,80693
68401,79817
4507,98943
4507,38917
4507,39832
4507,58703
4507,82829
4507,15252
4507,29276
4507,89573
4507,95383
4507,76868
4507,46373
4507,37826
4507,99638
4507,90775
4507,56802
4507,85280
4507,71815
4507,87138
4507,74057
4507,28172
4507,26772
4507,85439
4507,46917
4507,39859
4507,17209
18267,89199
18267,54741
36976,73644
44420,83107
83729,73363
26447,96465
26447,2949
26447,20644
26447,48707
26447,63385
26447,50149
26447,74532
26447,83278
26447,75954
26447,24275
26447,96714
26447,18437
26447,42955
26447,15716
26447,94536
26447,53147
26447,75439
26447,8473
26447,64272
26447,56688
26447,90206
26447,26854
26447,10721
26447,23890
38333,73755
38333,21856
38333,3862
38333,50546
48407,61472
31748,18777
80555,22724
80555,81627
80555,63246
80555,30425
80555,87776
80555,50000
80555,20050
95331,91897
57560,3185
68189,72880
68189,82692
75204,80299
75204,19705
71159,83319
46988,72416
46988,22394
46988,23349
46988,99165
46988,69409
46988,48634
46988,65860
9167,95347
9167,88195
81373,58940
88542,42492
88542,29118
13480,84065
13480,4564
13480,55507
13480,21303
13480,2706
13480,4007
34720,85300
34720,40594
34720,76047
34720,96625
34720,46029
34720,7277
34720,12507
34720,93282
34720,56004
34720,13301
71544,81555
8873,55151
69598,81268
65457,26188
65457,57096
65457,63743
65457,78094
65457,8780
65457,96625
65457,40127
65457,83740
65457,17320
65457,81080
65457,97488
65457,22382
65457,19611
65457,50890
65457,1751
65457,81932
65457,40363
65457,3406
65457,16937
65457,95038
65457,63195
65457,4965
65457,46504
65457,87122
65457,63057
65457,16487
65457,70179
65457,91330
65457,16556
65457,52979
65457,30256
65457,4007
65457,6190
65457,59259
65457,59380
65457,29559
65457,41383
65457,36778
65457,61502
65457,50983
65457,4742
65457,10358
65457,82376
65457,73918
65457,79455
65457,57631
65457,11417
65457,62190
59,65860
59,53872
85800,39331
12199,97794
54366,21858
95670,96446
98078,15713
98078,32488
93496,84839
93496,79650
62904,53225
62904,42306
1613,61954
1613,60409
2959,84660
2959,52110
96239,33857
96239,32920
96239,55265
96239,44262
43405,39260
43405,55690
43405,21856
43405,75709
31396,36081
95352,90377
95352,99994
95352,54790
95352,79458
95352,27851
95352,22723
95352,92901
95352,5087
95352,85029
95352,3406
95352,18879
95352,58059
95352,33629
95352,62190
95352,6771
95352,42652
95352,5071
95352,13966
57255,46224
57255,71744
57255,36403
57255,62891
57255,4548
57255,47062
57255,10470
16774,85001
16774,82455
16774,71084
16774,28442
16774,65410
16774,95210
16774,26839
4015,6356
61368,3161
61368,28303
61368,38426
61368,55944
61368,58643
61368,34299
61368,43957
61368,28971
61368,96625
61368,45926
61368,39399
61368,76868
61368,48194
61368,54303
61368,50761
61368,48464
61368,72702
61368,83893
61368,37615
61368,85035
61368,49630
61368,94916
61368,94797
61368,43379
61368,18774
61368,31336
61368,2209
61368,8188
61368,72987
61368,16556
61368,76973
61368,44343
61368,54657
61368,83931
61368,62707
61368,74532
61368,6771
61368,12162
61368,87590
61368,95103
61368,4492
61368,53147
61368,6190
61368,12625
61368,15752
61368,51352
61368,47168
61368,61502
61368,74129
61368,79455
61368,75461
25651,18296
39190,36996
39190,84568
75235,8383
20419,23681
75286,10398
75286,4742
22539,30432
45719,8538
45719,17157
40780,85875
46703,124
94066,70157
22974,45580
22974,31764
22974,33629
22974,84824
22974,42652
22974,71653
66860,21499
66860,71376
66860,37364
66860,39939
66860,62581
11686,2677
11686,14114
11686,5848
11686,74195
11686,24706
11686,40820
11686,20482
11686,42699
11686,64562
11686,86760
11686,89586
11686,79817
11686,13868
11686,3245
11686,13966
11686,40988
11686,81993
11686,15879
11686,93291
11686,19830
11686,42652
11686,29633
11686,27528
11686,24828
11686,60140
11686,89550
11686,7855
11686,72702
11686,85035
11686,55564
11686,95078
11686,35941
11686,33519
11686,8188
11686,81756
11686,71744
11686,8981
11686,63698
11686,60112
11686,96246
89428,95692
4678,48246
4678,78717
4678,42609
4678,54916
4678,64095
4678,31764
4678,66801
4678,22172
4678,81993
4678,81268
4678,53408
4678,7639
4678,70351
4678,93355
4678,51507
4678,4330
4678,89207
4678,10655
4678,56682
4678,354
4678,47110
4678,439
4678,16921
4678,518
99870,8782
99870,27622
99870,45037
99870,63164
99870,23705
99870,40594
99870,83495
99870,14333
99870,42306
99870,5064
99870,63993
99870,48050
99870,31708
99870,92628
99870,68679
99870,31135
99870,33948
99870,24505
99870,22293
99870,66317
99870,24516
99870,12212
99870,24732
17649,46084
17649,588
58964,14277
58964,65150
58964,89096
58964,31326
89249,87602
89249,25322
89249,77515
89249,31764
89249,58825
89249,71912
89249,43957
89249,73085
89249,22348
98114,11062
98114,83136
17306,96575
17306,54639
17306,79283
